step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_freeze_frac	actor/distillation/c4_hq_freeze	actor/distillation/c4_pi_tail	actor/distillation/c4_rep_freeze	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
151	0.4211804151937768	6.4383783179360465	0.0885184663977172	0.0419179609208997	1.6644231633305224e-05	0.028677615639124368	0.041901316732872985	0.27224255353212357	0.6325384616046339	0.5207963309980728	0.42155763739719987	0.4211804151937768	0.422479102236999	0.48770391175875794	0.4158839788791296	0.43217944293408783	26.681283950805664	-6.859328749442284e-08	0.0	0.0	0.0	0.0	0.026275123318506254	0.46577349929390727	2.0188305087991663	4.252190609236021	8.65750055699735	0.5883579181658255	0.9834635724892488	0.988747621710236	-0.02139255656181155	0.029042625711677043	0.015707330098627386	0.052765503601246586	0.4874061583667188	0.9842926714871381	0.9981654374986082	0.6365910172462463	0.5834087133407593	0.42155763506889343	1e-06	200.1483268737793	57.37739944458008	68.939453125	0.9999990463256836	0.09191655367612839	0.0	0.9999990463256836	0.09191655367612839	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1136109	1136109	1136109	1136109.0	1136109	0	2	2.0	2	0.22373232451810823	0.3328400899096366	1513.5690825054771	375.3079436980006	1136109	0.0	528.0	130.75	41.0	0.0	0.0	12593.0	8745.1015625	1528.0	0.0	12593.0	8745.1015625	1528.0	-0.9989979863166809	0.0026663541793823242	0.0013378500007092953	0.0013549994910135865	0.0013719045091420412	0.0013719045091420412	0.002908945083618164	0.0001774132251739502	1.0013729333877563	0.6376814842224121	1.9341695308685303	0.6390533447265625	1.9369333982467651	6.542984695944884e-05	0.24196960190928393	0.07173139448063251	0.07433543799925246	0.01943780899819103	0.009039012921846279	0.00583324300168897	268.8550494179981	172.312673557047	11.510005419000663	-1	-1.0	-1	0.009901040000841022	268.8550494179981	-1	168	12560	0.0	0.0	0.0	0.0	270.85423919800087	19.970712873000593	2.6896999770542607e-05		5.8565998187987134e-05	375.3079436980006	5.176299964659847e-05		81.49468285199691	2.2103969769996183	1	151	0.9991024732589722	0.5351909399032593	0.006072707939893007	0.013702954165637493	1					
152	0.4215071428662691	6.3859058771377954	0.08639902478227249	0.04137947726448123	1.557397197943945e-05	0.02774421294601873	0.041363903179537885	0.26922543480610234	0.6256791185110043	0.5185204413838875	0.42099985468667	0.4215071428662691	0.459956194823369	0.5013797749311496	0.4141051907760975	0.4389976593546378	26.5135440826416	-6.149085152173939e-08	0.0	0.0	0.0	0.0	0.03288430239981375	0.4558700786378139	2.019145300755134	4.308248134759756	8.882045495204437	0.5846826946124052	0.983892458371627	0.9889514553241241	-0.021447197498323824	0.028517919532859173	0.01529897921360456	0.05208046752243088	0.4879369854162901	0.9847010305294623	0.9982224122071878	0.6278340220451355	0.5607582330703735	0.4209998548030853	1e-06	193.15785217285156	57.37739944458008	68.939453125	0.9999990463256836	0.12471441179513931	0.0	0.9999990463256836	0.12471441179513931	0.0	1.0	0.1484375	0.0	1.0	0.1484375	0.0	1149865	1149865	1149865	1149865.0	1149865	0	2	2.0	2	0.22310459345521513	0.3327317121925254	1477.6626398517906	389.0823821990016	1149865	0.0	778.0	126.96875	50.0	0.0	0.0078125	16384.0	8856.3515625	3159.0	0.0078125	16384.0	8856.3515625	3159.0	10.869290351867676	0.002541184425354004	0.0013336454285308719	0.0014059580862522125	0.001440308871679008	0.0014320419868454337	0.003506898880004883	-0.0003985762596130371	1.001433253288269	0.6375700235366821	1.9332129955291748	0.6390020251274109	1.9360978603363037	8.155301448138691e-05	0.24942993405686342	0.0721897482147907	0.09377495699663996	0.05506155600232887	0.009327759499910826	0.006895959002577001	280.7022110830003	173.20718012218754	33.557288735999464	-1	-1.0	-1	0.0100065420010651	280.7022110830003	-1	82	13302	0.0	0.0	0.0	0.0	282.7570158360031	20.18193287900067	2.7964997570961714e-05		5.993199738441035e-05	389.0823821990016	5.057099770056084e-05		83.00846483100031	2.3468100930003857	1	152	0.9990658760070801	0.5811604261398315	0.006039396394044161	0.013711206614971161	1					
153	0.41515819403670123	6.502830805005254	0.0929328756457245	0.05168995021439686	2.2259344011733964e-05	0.028942804884266208	0.05166769090951798	0.2720604138700543	0.6322422126761159	0.5177466614624938	0.41581132492865436	0.41515819403670123	0.4390375916594388	0.5168931015037201	0.40774465689586625	0.421504739369895	26.72499656677246	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.030865474264263303	0.4564503904532742	1.9842082036508095	4.202118433810569	8.695749627577293	0.5865101657203726	0.9826305548886995	0.9882015835594486	-0.021129522724328813	0.030120802149680014	0.016492656321969588	0.05400200031156576	0.4861643709040977	0.9835073416297501	0.9980045355655052	0.6387831568717957	0.5445896983146667	0.41581130027770996	1e-06	192.63174438476562	57.37739944458008	68.939453125	0.9999990463256836	0.0921572744846344	0.0	0.9999990463256836	0.0921572744846344	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1143698	1143698	1143698	1143698.0	1143698	0	2	2.0	2	0.22548384343054734	0.333159769751857	1453.807205485261	393.3458286919995	1143698	0.0	846.0	135.9921875	46.0	0.0	0.0078125	16384.0	8799.1484375	1305.0	0.0078125	16384.0	8799.1484375	1305.0	-0.26009637117385864	0.0027811527252197266	0.0013238668907433748	0.0012674616882577538	0.0012772853951901197	0.001272818772122264	0.002727329730987549	-0.00028586387634277344	1.0012738704681396	0.6569863557815552	1.9816076755523682	0.6582591533660889	1.984234094619751	8.082768965011233e-05	0.2555248554023794	0.07158973590843248	0.09244246699745418	0.011292344999674242	0.008844697086118458	0.00622104400099488	285.4277779469994	168.02191960973454	9.215038072001335	-1	-1.0	-1	0.011292344999674242	285.4277779469994	-1	67	16143	0.0	0.0	0.0	0.0	287.79534491600134	19.96372683899972	2.6736001018434763e-05		6.584600123460405e-05	393.3458286919995	4.672299837693572e-05		81.87703777900242	2.9218953349991352	1	153	0.9992266297340393	0.3582706153392792	0.005944661796092987	0.013571228832006454	1					
154	0.4050492234528065	6.459151635298857	0.09058621168337963	0.0515727509392073	1.683977953271588e-05	0.028324375256291917	0.05155591114197631	0.26702388667979754	0.6278305651771056	0.5179914596515733	0.40547052829060704	0.4050492234528065	0.4092998304278464	0.4990862529422786	0.39469832191998894	0.4389642130684208	28.546710968017578	-6.534304475280805e-08	0.0	0.0	0.0	0.0	0.03493130924825154	0.4380077814330926	1.9401971987775855	4.124147589142258	8.559627610283929	0.5836460300394006	0.9831468479053395	0.9885404899313643	-0.020684553889205325	0.029404612730030675	0.015985154647480796	0.05286363225329567	0.48712709465542353	0.9840148485995628	0.9979975014119535	0.6310514211654663	0.5209628343582153	0.4054705500602722	1e-06	199.57655334472656	57.37739944458008	68.939453125	0.9999990463256836	0.11535417288541794	0.0	0.9999990463256836	0.11535417288541794	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1182571	1182571	1182571	1182571.0	1182571	0	2	2.0	2	0.22638593692493458	0.33660072570199767	1444.792045800195	409.25301445199875	1182571	0.0	533.0	125.5390625	38.0	0.0	0.0234375	16384.0	9113.296875	4846.0	0.0234375	16384.0	9113.296875	4846.0	-0.9988865256309509	0.002719402313232422	0.0012845993041992188	0.0012172517599537969	0.0012553895357996225	0.0012553895357996225	0.0029363036155700684	0.0001634657382965088	1.0012562274932861	0.6566031575202942	1.9886090755462646	0.6578586101531982	1.9912422895431519	7.305197742985068e-05	0.2576368485926289	0.07164459443450027	0.08638915000119596	0.011009461999492487	0.008918816273194352	0.007634577999851899	298.0350191109974	182.75183165919523	66.43959795199771	-1	-1.0	-1	0.01034357699973043	298.0350191109974	-1	67	16384	0.0	0.0	0.0	0.0	300.5338991569988	20.7356476620007	2.5028002710314468e-05		7.091100269462913e-05	409.25301445199875	5.2134000725345686e-05		84.72481968500142	2.4692025340009423	1	154	0.9990875720977783	0.40842100977897644	0.005802464671432972	0.013363885693252087	1					
155	0.417395714082216	6.471021724374671	0.09201562294344369	0.04740273755276959	2.4400650784771545e-05	0.028660871370352413	0.047378336831522906	0.2714574987951078	0.6285992270629657	0.5170930000512224	0.4171033324673772	0.417395714082216	0.4676206786381571	0.5054969805243769	0.407810410705248	0.4355627343450722	23.5	-6.625485582389956e-08	0.0	0.0	0.0	0.0	0.030409419602763495	0.4637780092031646	1.992109304588092	4.19904143873014	8.654167413711548	0.5864432493322774	0.9828909070868241	0.9883630738446587	-0.02129915650737913	0.029779653175194796	0.016243812303352905	0.05345140469848717	0.48529368756633057	0.983756204184733	0.9980568007418984	0.6331085562705994	0.5866909027099609	0.4171033501625061	1e-06	195.70800018310547	57.37739944458008	68.939453125	0.9999990463256836	0.11232531815767288	0.0	0.9999990463256836	0.11232531815767288	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1118424	1118424	1118424	1118424.0	1118424	0	2	2.0	2	0.22290320580356143	0.33212046222173747	1456.1603448055785	384.03188357300314	1118424	0.0	975.0	143.03125	48.0	0.0	0.015625	16384.0	8594.65625	1287.0	0.015625	16384.0	8594.65625	1287.0	-0.9875969886779785	0.0026035308837890625	0.0013145814882591367	0.0013351450907066464	0.0013424297794699669	0.0013424297794699669	0.0036019086837768555	7.084012031555176e-05	1.0013434886932373	0.6462217569351196	1.9594417810440063	0.6475642323493958	1.9621834754943848	7.311727842124812e-05	0.2552998322776872	0.07206970856043951	0.08177611900100601	0.012841788000514498	0.00886583592185275	0.005295640999975149	278.5353620450005	161.45726930507033	9.006601260000025	-1	-1.0	-1	0.009836929002631223	278.5353620450005	-1	81	16384	0.0	0.0	0.0	0.0	280.85943028600013	19.535350379999727	2.633199983392842e-05		6.671100345556624e-05	384.03188357300314	4.883899964625016e-05		80.604491727001	2.263261626001622	1	155	0.9988622069358826	0.414207398891449	0.00594861526042223	0.01356128603219986	1					
156	0.41916815390889073	6.603751612381196	0.09197973202861531	0.03661914039927889	2.2879053752879205e-05	0.028727356606805827	0.03659626127312511	0.275557784337393	0.6487102004843699	0.535197633672768	0.4206108411308378	0.41916815390889073	0.43698368756703926	0.5182816344247737	0.4098849909406313	0.4367723746199003	26.43497085571289	-8.951010244118152e-08	0.0	0.0	0.0	0.0	0.029936517273980966	0.4717449340182291	1.9836325813347184	4.19028231795405	8.536364709827263	0.5877279614059019	0.982909231118753	0.9884568687895654	-0.021256030733946343	0.02988417030797458	0.016221961760762293	0.05420056520633294	0.4881019541915034	0.9837780485690479	0.9980364047305684	0.6536164879798889	0.5827357172966003	0.42061084508895874	1e-06	211.29841995239258	57.37739944458008	68.939453125	0.9999990463256836	0.12991628050804138	0.0	0.9999990463256836	0.12991628050804138	0.0	1.0	0.1484375	0.0	1.0	0.1484375	0.0	1123397	1123397	1123397	1123397.0	1123397	0	2	2.0	2	0.22447427337050516	0.33374265370450223	1527.5721239953164	367.7066969059997	1123397	0.0	783.0	131.6171875	50.0	0.0	0.0078125	16384.0	8644.921875	1000.0	0.0078125	16384.0	8644.921875	1000.0	-0.6651347875595093	0.002651810646057129	0.0013454393483698368	0.0013720124261453748	0.0013752877712249756	0.0013583253603428602	0.0031513571739196777	-0.0006924420595169067	1.001359462738037	0.6608947515487671	1.9825453758239746	0.6622531414031982	1.9853854179382324	8.399560440609291e-05	0.23891305627942439	0.0716260458511102	0.09436041000299156	0.026089311999385245	0.009083218859274211	0.0058068899998033885	262.26210496600106	163.78486634767967	6.3668886160012335	-1	-1.0	-1	0.008991359001811361	262.26210496600106	-1	138	9802	0.0	0.0	0.0	0.0	264.3692424259971	19.651326698000048	2.6699999580159783e-05		6.095299977459945e-05	367.7066969059997	5.336899994290434e-05		80.46448503099964	2.4300150989984104	1	156	0.9992375373840332	0.4237375259399414	0.006089593283832073	0.013651708140969276	1					
157	0.4161214421332722	6.561287890017872	0.09248947808650178	0.04473309542673876	2.253830605465263e-05	0.028691175197001914	0.04471055714046242	0.27224019138326105	0.6392113094178724	0.5264766730473075	0.41711715515702963	0.4161214421332722	0.48582957684993744	0.5174165363882629	0.40510023122941946	0.44706980947037817	25.005800247192383	-4.997598423983618e-08	0.0	0.0	0.0	0.0	0.03197432759309739	0.4621903311566148	1.9783513420064684	4.176370432679082	8.656910540352404	0.5857796333205532	0.9828309710596649	0.9884275349093156	-0.02111237492858314	0.029987867541191444	0.01629357521330387	0.05404435851099625	0.4872042566118106	0.983706426452583	0.9980209478190247	0.6419214010238647	0.5904025435447693	0.4171171486377716	1e-06	207.79133224487305	57.37739944458008	68.939453125	0.9999990463256836	0.07194599509239197	0.0	0.9999990463256836	0.07194599509239197	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1156557	1156557	1156557	1156557.0	1156557	0	2	2.0	2	0.22534569992471928	0.335480351030424	1461.578671045111	395.65335171900006	1156557	0.0	741.0	134.8359375	48.0	0.0	0.0234375	16384.0	8900.765625	784.0	0.0234375	16384.0	8900.765625	784.0	3.316634178161621	0.00286257266998291	0.0013307093176990747	0.001313485554419458	0.0013554008910432458	0.0013273685472086072	0.0034886598587036133	-0.0011275112628936768	1.001328468322754	0.6693648099899292	2.0130724906921387	0.6706922054290771	2.0158884525299072	7.21803196907681e-05	0.2539474894338454	0.07184514972975889	0.08348065400059568	0.012167558998044115	0.008845447171921705	0.005408936001913389	286.75090000000273	171.54704296654702	4.597265943000821	-1	-1.0	-1	0.010389303999545518	286.75090000000273	-1	76	16384	0.0	0.0	0.0	0.0	289.32186681700114	20.23734623600103	2.4490997020620853e-05		5.732699719374068e-05	395.65335171900006	5.156599945621565e-05		83.09301083600076	2.2450320499992813	1	157	0.9990577101707458	0.5776455998420715	0.005963373463600874	0.013580964878201485	1					
158	0.40917366269875216	6.4854926418613745	0.08749407157301903	0.04126714382673035	1.4540450531451308e-05	0.027760183363146073	0.0412526033611062	0.2680537050237527	0.638963208005235	0.5325976495404501	0.4080097699770704	0.40917366269875216	0.43933953173659945	0.5224320004517967	0.39730612963840767	0.4431807745147396	26.459938049316406	-1.2164656482127612e-07	0.0	0.0	0.0	0.0	0.03616445315731289	0.4497253528821307	1.9378780803164921	4.11854016458666	8.559603072501517	0.5837716568966169	0.9838068461095965	0.9889511168003082	-0.02077785855461214	0.0287440857044547	0.015356224495917559	0.052861963260314754	0.48874201685995666	0.9846437863401465	0.9981629687386591	0.6400241255760193	0.5643898844718933	0.40800976753234863	1e-06	203.36690139770508	57.37739944458008	68.939453125	0.9999990463256836	0.06740111112594604	0.0	0.9999990463256836	0.06740111112594604	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1156501	1156501	1156501	1156501.0	1156501	0	2	2.0	2	0.22459851215520607	0.33405239356372607	1455.1475253598433	397.38273262499933	1156501	0.0	316.0	115.5078125	43.0	0.0	0.0390625	16384.0	8919.65625	2198.0	0.0390625	16384.0	8919.65625	2198.0	-0.2932606339454651	0.002741575241088867	0.0013259105617180467	0.0012869695201516151	0.001321213087067008	0.0013143748510628939	0.003231823444366455	-0.00028842687606811523	1.0013154745101929	0.6642464995384216	1.9984421730041504	0.665560781955719	2.001171827316284	7.285425434045968e-05	0.25376279841922317	0.072816131040093	0.08425601799899596	0.011119844999484485	0.008896977390833172	0.006200735002494184	287.6061848490026	174.5889894577263	19.839659964996827	-1	-1.0	-1	0.010078245002659969	287.6061848490026	-1	127	13708	0.0	0.0	0.0	0.0	289.72504716000185	20.42004939099934	2.5157998607028276e-05		6.232699888641946e-05	397.38273262499933	5.1054001232841983e-05		84.2119283639986	2.2590924500000256	1	158	0.9990487694740295	0.7560206651687622	0.005973395425826311	0.01359441876411438	1					
159	0.38823243975639343	5.956529862260165	0.08065722183617827	0.07212370584642336	1.2765779863239254e-05	0.026449987741365824	0.07211094002609383	0.2502062699872337	0.5786005786224587	0.47892061039193035	0.39020437689032406	0.38823243975639343	0.3970534476923616	0.4863576950275735	0.38220298820978976	0.4012442630243628	28.51470375061035	-9.746246831809913e-08	0.0	0.0	0.0	0.0	0.023198147521239436	0.3911372588003335	1.902938914625612	4.121352447222357	8.814723230388067	0.5799726300860104	0.9849747598987736	0.989788097878025	-0.019988405007920037	0.026416279107638416	0.014259477075801729	0.047916503163845575	0.4871215138533344	0.9857405399622983	0.9983476669821021	0.5864072442054749	0.5420219898223877	0.39020437002182007	1e-06	201.16241836547852	57.37739944458008	68.939453125	0.9999990463256836	0.07856005430221558	0.0	0.9999990463256836	0.07856005430221558	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1159034	1159034	1159034	1159034.0	1159034	0	2	2.0	2	0.22520048503736775	0.33638134770492484	1463.4372162489447	395.9971726599979	1159034	0.0	965.0	130.359375	57.0	0.0	0.0390625	16384.0	8924.59375	1358.0	0.0390625	16384.0	8924.59375	1358.0	-0.9253438711166382	0.0022584199905395508	0.001236364128999412	0.0013505782699212432	0.00138648331630975	0.0013810727978125215	0.0032663941383361816	-0.0003349184989929199	1.0013822317123413	0.6068427562713623	1.8810596466064453	0.6082238554954529	1.8837838172912598	8.149303471556364e-05	0.2533334954453444	0.07200236310669096	0.09445319799851859	0.06216646900065825	0.009394608218627809	0.005762537999544293	286.9237026390001	173.78029755714877	9.617581505000999	-1	-1.0	-1	0.010578354998870054	286.9237026390001	-1	84	16384	0.0	0.0	0.0	0.0	289.3950118549983	20.138267319998704	2.754600063781254e-05		7.153899787226692e-05	395.9971726599979	4.891299977316521e-05		83.45318692100045	2.214056584998616	1	159	0.99927818775177	0.33905738592147827	0.00564555311575532	0.013317745178937912	1					
160	0.4139992457169753	6.425102530992948	0.08910201449806873	0.04284292815181499	2.2307248190582657e-05	0.027858920123141544	0.042820620762470826	0.267261687035744	0.6266960886808542	0.5170574197402367	0.41410564747639	0.4139992457169753	0.44317615490693313	0.5171421926755172	0.40598524659872054	0.42450027626294357	28.8625545501709	-5.873772224163076e-08	0.0	0.0	0.0	0.0	0.028110256182173124	0.445276918892677	1.9880331773024338	4.2125137182382435	8.779456006563628	0.5846574425697326	0.9835293641457191	0.9889627997691814	-0.021035282170543304	0.02881287641536731	0.015635246976923485	0.052216174052311826	0.4876171676012186	0.9843647525860713	0.9981439599624047	0.6271629929542542	0.5519043803215027	0.4141056537628174	1e-06	203.72095489501953	57.37739944458008	68.939453125	0.9999990463256836	0.13384293019771576	0.0	0.9999990463256836	0.13384293019771576	0.0	1.0	0.1484375	0.0	1.0	0.1484375	0.0	1101624	1101624	1101624	1101624.0	1101624	0	2	2.0	2	0.22502623409258157	0.33729812082459903	1468.0749769829642	375.19337134399757	1101624	0.0	463.0	123.4375	51.0	0.0	0.0234375	16384.0	8483.0	641.0	0.0234375	16384.0	8483.0	641.0	-0.9561330676078796	0.0025992393493652344	0.0013123303651809692	0.001330673461779952	0.0013344084145501256	0.0013322621816769242	0.0031114816665649414	-0.00011423230171203613	1.0013333559036255	0.6314340233802795	1.9260467290878296	0.6327662467956543	1.9287127256393433	7.833563901902018e-05	0.25307460065075094	0.0712800496294559	0.08629641999868909	0.012608390999957919	0.00885289282794588	0.0050977070022781845	272.48860362599953	156.81269084852357	3.5145245069979865	-1	-1.0	-1	0.010344866001105402	272.48860362599953	-1	100	16384	0.0	0.0	0.0	0.0	274.794475177001	18.92758928499825	3.108500095549971e-05		5.7696997828315943e-05	375.19337134399757	5.4872998589416966e-05		78.52381339299973	2.1359599700008403	1	160	0.9991251230239868	0.3711930215358734	0.005967182107269764	0.013619372621178627	1					
161	0.40200291930564813	6.258044607298714	0.08842401797217982	0.06897463547835027	2.8504968369296487e-05	0.028147085516580513	0.06894613060035876	0.2617414410093001	0.6043934377708605	0.49681860293660846	0.4026634280453436	0.40200291930564813	0.4319455558434129	0.5171572485140392	0.3908034523949027	0.431896712737424	27.87888526916504	-6.989433387616373e-08	0.0	0.0	0.0	0.0	0.024004362390509675	0.42381494316671575	1.948471587896347	4.198561915329525	8.705489219938006	0.5805615846599851	0.9835624745913915	0.9888801464012691	-0.02056871376532529	0.028611669965487505	0.015605192767855313	0.05139473995992116	0.48755913717406135	0.9843948074749538	0.9981516821043832	0.6088113784790039	0.5380878448486328	0.4026634395122528	1e-06	194.08510208129883	57.37739944458008	68.939453125	0.9999990463256836	0.15762530267238617	0.0	0.9999990463256836	0.15762530267238617	0.0	1.0	0.1875	0.0	1.0	0.1875	0.0	1145405	1145405	1145405	1145405.0	1145405	0	2	2.0	2	0.2250208840475031	0.3370231155469688	1421.392708538744	402.91644705900035	1145405	0.0	665.0	129.65625	50.0	0.0	0.03125	16384.0	8818.8203125	585.0	0.03125	16384.0	8818.8203125	585.0	-0.7391364574432373	0.002704620361328125	0.0012667881092056632	0.0011896935757249594	0.0012335688807070255	0.0012155105359852314	0.00328218936920166	-0.0005928725004196167	1.0012165307998657	0.6239959001541138	1.919475793838501	0.6252113580703735	1.9219708442687988	6.941563289960361e-05	0.26316094013690644	0.0721825056910015	0.07950901300137048	0.026653804001398385	0.009013597351355429	0.005522768999071559	294.72083560399915	167.5710609226093	3.183417866999662	-1	-1.0	-1	0.01098443799855886	294.72083560399915	-1	103	16384	0.0	0.0	0.0	0.0	297.0584376750012	20.082755043997167	2.700900222407654e-05		5.6701002904446796e-05	402.91644705900035	4.960599835612811e-05		82.67820293100158	2.3089130490006937	1	161	0.9991092681884766	0.39974692463874817	0.005750562530010939	0.013430516235530376	1					
162	0.4175329568485419	6.623395155637692	0.0932590614240139	0.041637016969523245	2.403369011843983e-05	0.028940169606357813	0.04161298336485066	0.2759896768973424	0.6487920737037292	0.5328565834042354	0.4180503615643829	0.4175329568485419	0.4689366307396155	0.5164285691884848	0.4093433211629207	0.4319082972330925	28.121126174926758	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.027098080000052087	0.46974375538336927	1.979863322698153	4.15426104191022	8.470738771634224	0.5875967500301508	0.9825832362358387	0.9882049040916638	-0.021144304961825792	0.03035038671432397	0.016517257771621913	0.054687402163369536	0.4870459613127586	0.9834827391000894	0.9979211405301706	0.6528701186180115	0.6108081936836243	0.4180503487586975	1e-06	203.36035537719727	57.37739944458008	68.939453125	0.9999990463256836	0.10835771262645721	0.0	0.9999990463256836	0.10835771262645721	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1167299	1167299	1167299	1167299.0	1167299	0	2	2.0	2	0.22336372078981875	0.3320510941354987	1478.6335164401448	394.7222171760004	1167299	0.0	583.0	135.0390625	45.0	0.0	0.0078125	16384.0	8984.484375	3442.0	0.0078125	16384.0	8984.484375	3442.0	-0.9948978424072266	0.002634406089782715	0.001344703370705247	0.0013772813836112618	0.0013921812642365694	0.0013921812642365694	0.0032842159271240234	7.763504981994629e-05	1.0013933181762695	0.66660076379776	1.9893043041229248	0.6679929494857788	1.9921563863754272	6.873135931635522e-05	0.24911013334707446	0.0725168478573161	0.08023004699862213	0.07563525099976687	0.009520832757829112	0.007287112002813956	284.22280710999985	175.1803350713278	39.40670626100109	-1	-1.0	-1	0.013040934998571174	284.22280710999985	-1	168	11526	0.0	0.0	0.0	0.0	286.4801408910025	20.63311323400194	2.93140001303982e-05		6.824700176366605e-05	394.7222171760004	5.089499973109923e-05		84.64884398699724	2.154920143999334	1	162	0.9990528225898743	0.8574994802474976	0.006070502568036318	0.01370278187096119	1					
