step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
162	0.3783965924611458	5.9922537829849745	0.076720554709107	0.0234266432401325	0.24710092050852356	0.570940607032933	0.4745014937860625	0.3758315394516103	0.3783965924611458	0.43992264347744514	0.5051174583015862	0.3666531276060166	0.4361948275959099	21.607807159423828	-9.746246831809913e-08	0.0	0.0	0.0	0.0	0.020168485719925508	0.38833800506788296	1.8649956918024755	3.9749394799326803	8.245719794388656	0.5923116865393879	0.9856358137759533	0.9902724551630544	-0.01879077404225757	0.0253868540493096	0.013728942010797315	0.04623552328896719	0.5188941549468826	0.9862718123656052	0.9982396436261607	0.568903923034668	0.51258385181427	0.3758315443992615	1e-06	251.5988311767578	57.389949321746826	69.078125	0.9999990463256836	0.09290395677089691	0.0	0.9999990463256836	0.09290395677089691	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1451313	1451313	1451313	1451313.0	1451313	0	2	2.0	2	0.22927593335602703	0.3416355276999162	1186.3493374231468	611.6718550845981	1451313	0.0	583.0	135.0390625	45.0	0.0	0.296875	16384.0	11203.34375	2894.0	0.296875	16384.0	11203.34375	2894.0	-0.9983011484146118	0.0023920536041259766	0.0012129198294132948	0.0012433974770829082	0.0012889979407191277	0.0012889979407191277	0.0033872127532958984	0.00012424588203430176	1.0012900829315186	0.6018770337104797	1.8642290830612183	0.6031660437583923	1.8667364120483398	7.120527786971941e-05	0.3273693375727239	0.07624467227496357	0.10334114544093609	0.0377153605222702	0.010553295680438168	0.006301507353782654	466.8556807413697	268.8364044235059	29.857377849519253	-1	-1.0	-1	0.011225232854485512	466.8556807413697	-1	138	13827	0.0	0.0	0.0	0.0	469.4567964207381	27.713596122339368	3.4222379326820374e-05		6.552040576934814e-05	611.6718550845981	5.926750600337982e-05		110.6548840533942	2.875615620985627	1	162	0.9990696310997009	0.7418491840362549	0.005552593152970076	0.013248876668512821	1					
163	0.3585613661414974	5.791545967479329	0.07620311096556238	0.022360812386518325	0.23496555643422262	0.538324392758883	0.44323577199663433	0.35847957187797874	0.3585613661414974	0.425043275149969	0.49829316843342	0.3442865721472017	0.4319764835821403	24.294492721557617	-8.608875390336834e-08	0.0	0.0	0.0	0.0	0.01831994946677606	0.3336518823430147	1.8115311625239614	3.955880731016725	8.287139766818875	0.5829413081263448	0.985992615039532	0.990490124120817	-0.01790365038419163	0.02464739690217507	0.013398449433005446	0.04439567451129903	0.5111112417755547	0.9866023135709239	0.9984321803837032	0.5384674668312073	0.5176656246185303	0.3584795594215393	1e-06	232.65760040283203	57.389949321746826	69.078125	0.9999990463256836	0.07644611597061157	0.0	0.9999990463256836	0.07644611597061157	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1493268	1493268	1493268	1493268.0	1493268	0	2	2.0	2	0.2306280680969978	0.344150435298572	1142.9018131945325	653.2792155724019	1493268	0.0	751.0	130.3671875	48.0	0.0	0.3984375	16384.0	11535.7890625	1637.0	0.3984375	16384.0	11535.7890625	1637.0	-0.7786871194839478	0.002263665199279785	0.001135190250352025	0.0011450906749814749	0.001210440299473703	0.0012012860970571637	0.003417789936065674	-0.0003234744071960449	1.0012022256851196	0.5831011533737183	1.835746169090271	0.5843024253845215	1.838077425956726	7.000815685739999e-05	0.343759977048605	0.0761940707575373	0.10454094037413597	0.03818725794553757	0.01088563387747854	0.005935283377766609	502.3956508971751	298.71642565463844	12.764306915923953	-1	-1.0	-1	0.012109041213989258	502.3956508971751	-1	84	16384	0.0	0.0	0.0	0.0	507.5894506704062	27.927081806585193	2.5879591703414917e-05		6.600655615329742e-05	653.2792155724019	6.964243948459625e-05		113.77816765196621	3.10375851765275	1	163	0.9989959001541138	0.5400944948196411	0.005210220348089933	0.01288334559649229	1					
164	0.3669279134765114	5.882256311239655	0.07692930851246893	0.022754187839701005	0.23881115987128818	0.5506623708402988	0.4545859940273246	0.36446424678433686	0.3669279134765114	0.462819884425586	0.5063834436161002	0.35275995650703146	0.4416350123194075	25.847177505493164	-1.1920928244535389e-07	0.0	0.0	0.0	0.0	0.02006806569058717	0.348244722855767	1.8516901854387264	4.001895597300579	8.245915609536711	0.585611394692942	0.9858192567972793	0.9904076733540014	-0.018365273458556722	0.02497555488317283	0.013561292997916643	0.04526112637645805	0.5139130992987722	0.9864391137644187	0.9983961674355969	0.5470280051231384	0.4978616535663605	0.3644642233848572	1e-06	244.2395896911621	57.389949321746826	69.078125	0.9999990463256836	0.08735068887472153	0.0	0.9999990463256836	0.08735068887472153	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1564210	1564210	1564210	1564210.0	1564210	0	2	2.0	2	0.22586447283401853	0.34506274313253565	1120.3737362569045	698.075092881918	1564210	0.0	998.0	149.8046875	46.0	0.0	0.421875	16384.0	12070.5859375	2680.0	0.421875	16384.0	12070.5859375	2680.0	-0.4351133108139038	0.002332925796508789	0.001167417038232088	0.0011716766748577356	0.0012463395250961185	0.0012377517996355891	0.0036525726318359375	-0.0004264712333679199	1.0012387037277222	0.58887779712677	1.8493552207946777	0.5901155471801758	1.8518105745315552	5.7137070125437025e-05	0.3504156234876845	0.07800613975067601	0.08937437646090984	0.03992575965821743	0.01142105454346165	0.006897889077663422	533.4386820662767	297.53667154948926	27.033803125843406	-1	-1.0	-1	0.011351877823472023	533.4386820662767	-1	96	16384	0.0	0.0	0.0	0.0	541.4044028352946	29.362273732200265	4.667602479457855e-05		0.00010002963244915009	698.075092881918	8.98856669664383e-05		122.01798385940492	3.8175447043031454	1	164	0.9990672469139099	0.47701799869537354	0.005338793154805899	0.01301006693392992	1					
165	0.35798179508840783	5.536430130613611	0.07060018744557461	0.021409873541028416	0.22924625374218252	0.518347941180493	0.4320188652961812	0.3572045660112053	0.35798179508840783	0.41032326245244516	0.4909028951474961	0.3448106721043587	0.42443194850645166	23.617115020751953	-4.671444031600913e-08	0.0	0.0	0.0	0.0	0.014663534110134586	0.31778482340296055	1.8282057901329183	4.040740878024	8.413163007573878	0.5848188793405573	0.9868659833644299	0.9908535042975811	-0.01807796485979665	0.023185218015606416	0.012570655825448798	0.04216250191700268	0.5112005973115881	0.9874300049974564	0.9984866780169467	0.5172060132026672	0.5154361128807068	0.3572045564651489	1e-06	239.2981948852539	57.389949321746826	69.078125	0.9999990463256836	0.08383361250162125	0.0	0.9999990463256836	0.08383361250162125	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1542855	1542855	1542855	1542855.0	1542855	0	2	2.0	2	0.22986818114149227	0.3445113872118646	1124.3327571169445	686.1202745512128	1542855	0.0	984.0	137.7578125	47.0	0.0	0.4453125	16384.0	11915.796875	1680.0	0.4453125	16384.0	11915.796875	1680.0	1.1005334854125977	0.0022455453872680664	0.001138240215368569	0.0011594896204769611	0.001222539460286498	0.0012174879666417837	0.003723442554473877	-0.00032329559326171875	1.0012184381484985	0.5597712993621826	1.8043309450149536	0.5609887838363647	1.8066595792770386	5.16518693410055e-05	0.35072564728267086	0.07681462139081582	0.07969134487211704	0.05157171189785004	0.011392652988433838	0.006533179432153702	527.572067277506	309.9686117188394	13.300758115947247	-1	-1.0	-1	0.026280801743268967	527.572067277506	-1	102	16384	0.0	0.0	0.0	0.0	534.9344731997699	29.123104376718402	2.52649188041687e-05		6.107240915298462e-05	686.1202745512128	5.3826719522476196e-05		118.51382268592715	2.7185568884015083	1	165	0.9989742040634155	0.4552617073059082	0.00524342292919755	0.013006392866373062	1					
166	0.36136322100083906	5.574240490630433	0.0702858152952823	0.021379575164026613	0.229024191233483	0.5231258155225398	0.4372685956103461	0.3595618881518021	0.36136322100083906	0.42765923401156625	0.5017059740129408	0.3481300878492031	0.42286280763673256	25.24423599243164	-1.6609035924375348e-07	0.0	0.0	0.0	0.0	0.01744704210240353	0.32274648861365984	1.838783310009883	4.050741596536322	8.480511460985456	0.5876191284630324	0.9870379364097511	0.9912090707611252	-0.018130582286515734	0.023080080092608275	0.012399747005694515	0.04233059321867896	0.5167000464030674	0.9876008020652519	0.9985919038018027	0.5203511118888855	0.48184850811958313	0.35956189036369324	1e-06	245.94306182861328	57.389949321746826	69.078125	0.9999990463256836	0.07068362087011337	0.0	0.9999990463256836	0.07068362087011337	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1466916	1466916	1466916	1466916.0	1466916	0	2	2.0	2	0.22934520663534844	0.34330142293269533	1135.0037338503178	646.2163763213903	1466916	0.0	876.0	127.7734375	61.0	0.0	0.3984375	16384.0	11332.5078125	958.0	0.3984375	16384.0	11332.5078125	958.0	-0.9462949633598328	0.002368450164794922	0.001134307123720646	0.0010904675582423806	0.0011722634080797434	0.0011660540476441383	0.0028972625732421875	-0.0003609657287597656	1.0011669397354126	0.5709020495414734	1.8227194547653198	0.5720680952072144	1.824998378753662	5.0720072885392555e-05	0.3471074411575568	0.07646808032791284	0.0744020864367485	0.02439306490123272	0.01050591719103977	0.00647454708814621	496.5779725462198	271.75414555100724	5.924552319571376	-1	-1.0	-1	0.011015204712748528	496.5779725462198	-1	138	16384	0.0	0.0	0.0	0.0	503.5005169529468	27.252424381673336	3.0346214771270752e-05		6.008148193359375e-05	646.2163763213903	6.992742419242859e-05		112.1722505223006	2.4772899504750967	1	166	0.9989358186721802	0.4078621566295624	0.005274441558867693	0.012992320582270622	1					
167	0.36654947145083516	5.671138522551232	0.07212074508064802	0.02192611011110016	0.23481986011119232	0.532824089078559	0.442888144365291	0.3648260181071237	0.36654947145083516	0.4433464314212504	0.5115756332567057	0.3527928102262241	0.4394241344068468	24.384702682495117	-4.997598423983618e-08	0.0	0.0	0.0	0.0	0.018413402562596135	0.33561512810590954	1.864502763010792	4.043028558652425	8.372060008884706	0.5836675855302319	0.9866100648014816	0.9908684799351644	-0.01838254704879424	0.023734105962146188	0.012811814401221951	0.04338258911961133	0.5141942848249809	0.9871885493858573	0.9984990112560311	0.5298216342926025	0.5071230530738831	0.3648260235786438	1e-06	244.57862091064453	57.389949321746826	69.078125	0.9999990463256836	0.070463627576828	0.0	0.9999990463256836	0.070463627576828	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1554642	1554642	1554642	1554642.0	1554642	0	2	2.0	2	0.22955901071896348	0.34385798446989396	1128.7321595942935	688.6673631053418	1554642	0.0	891.0	129.1484375	43.0	0.0	0.421875	16384.0	12016.4921875	2909.0	0.421875	16384.0	12016.4921875	2909.0	33.30008316040039	0.002265453338623047	0.001157547696493566	0.0011917505180463195	0.001246621715836227	0.0012323505943641067	0.0030104517936706543	-0.00048545002937316895	1.0012333393096924	0.5751993656158447	1.8250030279159546	0.5764316916465759	1.8273718357086182	5.954379593739835e-05	0.349149185136415	0.07660827228563143	0.09256928600370884	0.04691334068775177	0.011663358120131306	0.007621588185429573	531.0863194875419	300.08066352242895	30.026807356625795	-1	-1.0	-1	0.011494113132357597	531.0863194875419	-1	74	16384	0.0	0.0	0.0	0.0	537.0302022993565	29.070382427424192	2.833642065525055e-05		5.802325904369354e-05	688.6673631053418	5.253404378890991e-05		119.09843764267862	2.619089722633362	1	167	0.9990571737289429	0.5486249923706055	0.005330426152795553	0.013041548430919647	1					
168	0.34806279465556145	5.478937934745442	0.069358407181095	0.020971660153008997	0.22303082920949568	0.5115773060613058	0.43056293729354034	0.3482490348396823	0.34806279465556145	0.4463872091252018	0.48368336768312886	0.33568087353540416	0.4069572619416497	34.810935974121094	-1.95749464637629e-07	0.0	0.0	0.0	0.0	0.012284413866423578	0.31239395252090285	1.7750740738754922	3.9283363223075867	8.29024071043188	0.5804418836804953	0.987185271626169	0.991141790016131	-0.01762463644527915	0.022716684499755502	0.01225656446926719	0.04148558975959366	0.5128685510294004	0.9877440367232669	0.9985441572286866	0.5127061009407043	0.498382568359375	0.34824904799461365	1e-06	241.0229835510254	57.389949321746826	69.078125	0.9999990463256836	0.09616988897323608	0.0	0.9999990463256836	0.09616988897323608	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1466335	1466335	1466335	1466335.0	1466335	0	2	2.0	2	0.2299336536629176	0.34310274148352676	1149.2138157789816	637.9730994645506	1466335	0.0	640.0	126.84375	39.0	0.0	0.3515625	16384.0	11328.8984375	1019.0	0.3515625	16384.0	11328.8984375	1019.0	-0.9698500037193298	0.0023660659790039062	0.0011278038145974278	0.0010791267268359661	0.0011789803393185139	0.001168814953416586	0.004265487194061279	-0.0006505846977233887	1.0011695623397827	0.5600492358207703	1.791354775428772	0.5612180829048157	1.7935521602630615	4.648159590113686e-05	0.3420681151739033	0.07587869553833212	0.06815759092569351	0.07369782961905003	0.01148360907973256	0.005792116746306419	491.95314454846084	263.0291442356247	6.467044360935688	-1	-1.0	-1	0.011686667799949646	491.95314454846084	-1	76	16384	0.0	0.0	0.0	0.0	496.03263174556196	27.248256312683225	3.237277269363403e-05		6.481073796749115e-05	637.9730994645506	5.4817646741867065e-05		111.26358702220023	2.6022294256836176	1	168	0.9990556240081787	0.33413732051849365	0.005168735980987549	0.012881024740636349	1					
169	0.36684713254169543	5.7537981636670175	0.0736702241155566	0.022227261533808648	0.2360559381088432	0.540183096972047	0.4495688389454569	0.3632628573104739	0.36684713254169543	0.4391253326772427	0.4963528437882054	0.3551075426595552	0.4253966573777856	29.693294525146484	-1.1247345810261322e-07	0.0	0.0	0.0	0.0	0.01378232063559283	0.3432427430466026	1.8606555230763493	4.049264679149705	8.419158278679362	0.5878384599880296	0.9863118596222936	0.9908618379612358	-0.018462928202079266	0.024145533815406416	0.013099103676611367	0.04403673963887351	0.5159431513474912	0.9869013501673328	0.9984653482631761	0.5350652933120728	0.48548266291618347	0.3632628619670868	1e-06	236.3409538269043	57.389949321746826	69.078125	0.9999990463256836	0.11893761157989502	0.0	0.9999990463256836	0.11893761157989502	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1489544	1489544	1489544	1489544.0	1489544	0	2	2.0	2	0.22756809119734406	0.3339314762760823	1148.0403246596854	648.7333101481199	1489544	0.0	819.0	135.703125	49.0	0.0	0.34375	16384.0	11501.359375	1467.0	0.34375	16384.0	11501.359375	1467.0	-0.7100245356559753	0.0023499727249145508	0.001172296004369855	0.0011747810058295727	0.0011925658909603953	0.0011740521294996142	0.002990126609802246	-0.0006314218044281006	1.0011749267578125	0.558767557144165	1.7821106910705566	0.5599415898323059	1.7842875719070435	5.728181169030592e-05	0.34174700771131933	0.07666777306348084	0.08532377891242504	0.03685436770319939	0.010976866004057229	0.006123265251517296	499.2009528167546	285.0341944900283	10.673428047448397	-1	-1.0	-1	0.012339228764176369	499.2009528167546	-1	171	16384	0.0	0.0	0.0	0.0	503.1110593304038	28.021467491984367	2.5412067770957947e-05		6.335973739624023e-05	648.7333101481199	5.4659321904182434e-05		114.20002136006951	2.568882206454873	1	169	0.9990583062171936	0.7217001914978027	0.005365727003663778	0.013127381913363934	1					
170	0.3747919786559499	5.918254051519477	0.07706994834639457	0.022909904394865684	0.24206510089013888	0.5560336790007093	0.46502495961992635	0.37320794130209833	0.3747919786559499	0.4178887903690338	0.48293841856977215	0.36255576712605747	0.4432336242626543	24.452259063720703	-5.873772224163076e-08	0.0	0.0	0.0	0.0	0.01688917400315404	0.3630869360944337	1.880229062360266	4.045884676601576	8.33887289399686	0.5899870389181635	0.9857849770266077	0.990183065118997	-0.018833296950501593	0.025081028827749517	0.013600423046306747	0.04565874021500349	0.5183285523367964	0.9864003723082335	0.9982663626256196	0.5541786551475525	0.55488121509552	0.3732079267501831	1e-06	237.89007568359375	57.389949321746826	69.078125	0.9999990463256836	0.12481440603733063	0.0	0.9999990463256836	0.12481440603733063	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1471999	1471999	1471999	1471999.0	1471999	0	2	2.0	2	0.22904444120731962	0.3404854976214899	1150.8209011893623	639.5430420488119	1471999	0.0	724.0	133.1875	45.0	0.0	0.3515625	16384.0	11366.8046875	761.0	0.3515625	16384.0	11366.8046875	761.0	-0.9980405569076538	0.002225637435913086	0.001198363141156733	0.0012869886122643948	0.0013661227421835065	0.0013661227421835065	0.003613710403442383	0.0001226365566253662	1.0013673305511475	0.5992515683174133	1.8754818439483643	0.6006175875663757	1.8782360553741455	5.023365927499566e-05	0.34062611386483027	0.07679453950835217	0.07394389621913433	0.07970686443150043	0.012628304481040686	0.005757022649049759	490.9797759540379	274.99366531656415	4.478828528895974	-1	-1.0	-1	0.010982424020767212	490.9797759540379	-1	216	16384	0.0	0.0	0.0	0.0	495.59430499374866	27.473126340657473	2.7956441044807434e-05		6.090477108955383e-05	639.5430420488119	7.995404303073883e-05		113.0414853617549	2.577607659623027	1	170	0.998940646648407	0.368976891040802	0.005487447138875723	0.013193621300160885	1					
171	0.3648737242748571	5.745001088741214	0.07271742010705692	0.02215456094073002	0.2362253213691157	0.5433872673054074	0.45184133479068445	0.3642554940888658	0.3648737242748571	0.37716736973718157	0.49365114680556366	0.35513609084625575	0.4176793578405713	29.819416046142578	-8.714896182482335e-08	0.0	0.0	0.0	0.0	0.011955823136466141	0.34428814899847776	1.8394439968951912	4.000819167425466	8.412889175636824	0.591014948695205	0.9865421555763068	0.9908102903255197	-0.018120500746421343	0.02388806387695462	0.012867367452790225	0.04380372974501793	0.517402067433956	0.9871333061262618	0.9984740018844604	0.543280839920044	0.5008259415626526	0.36425548791885376	1e-06	241.37414932250977	57.389949321746826	69.17578125	0.9999990463256836	0.1081688180565834	0.0	0.9999990463256836	0.1081688180565834	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1414036	1414036	1414036	1414036.0	1414036	0	2	2.0	2	0.22862639361075593	0.3399541334606253	1180.5583336749949	598.8844259809703	1414036	0.0	621.0	127.53125	47.0	0.0	0.3203125	16384.0	10919.625	1896.0	0.3203125	16384.0	10919.625	1896.0	-0.9966217875480652	0.002345561981201172	0.0011709639802575111	0.0011776213068515062	0.0012217494659125805	0.0012217494659125805	0.003129124641418457	0.0001666545867919922	1.0012227296829224	0.5765079259872437	1.8257114887237549	0.5777297019958496	1.8280692100524902	6.52271173163171e-05	0.330403365400461	0.075997771865514	0.09223349206149578	0.03886713646352291	0.010989957707352005	0.006964012980461121	459.34680335596204	248.38600290182512	15.83024980686605	-1	-1.0	-1	0.010841777548193932	459.34680335596204	-1	74	16384	0.0	0.0	0.0	0.0	461.8087486606091	26.059697672724724	2.640858292579651e-05		6.161816418170929e-05	598.8844259809703	5.284138023853302e-05		107.46358533762395	2.6977153178304434	1	171	0.9990659952163696	0.4101701080799103	0.005367670673877001	0.013063637539744377	1					
172	0.3746766509222133	5.768699765205383	0.07241655502240268	0.02238069379307824	0.24013071786612272	0.5478068519079563	0.4567168905798878	0.36833991621097084	0.3746766509222133	0.40868115265454563	0.502545955077726	0.36310634072456843	0.4319203158422392	24.04803466796875	-7.22362685223743e-08	0.0	0.0	0.0	0.0	0.02207205822805361	0.35866930125737373	1.869614310410558	4.034251396449244	8.405156369111976	0.5894662795626388	0.9865478222467461	0.9908744236644433	-0.01880979442693369	0.02401493890840579	0.012870436009822642	0.043946068746997614	0.5180283635854721	0.9871308517699339	0.9985199479424224	0.5400527715682983	0.46651411056518555	0.3683399260044098	1e-06	235.06303024291992	57.389949321746826	69.17578125	0.9999990463256836	0.08402081578969955	0.0	0.9999990463256836	0.08402081578969955	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1497919	1497919	1497919	1497919.0	1497919	0	2	2.0	2	0.22797817339210338	0.3344441053481853	1171.3383808154927	639.4048997852951	1497919	0.0	1007.0	131.5234375	45.0	0.0	0.3359375	16384.0	11570.96875	3235.0	0.3359375	16384.0	11570.96875	3235.0	-0.9451408982276917	0.00249636173248291	0.0011950252810493112	0.0011521498672664165	0.001192798255942762	0.0011914618080481887	0.0024947524070739746	-8.553266525268555e-05	1.0011924505233765	0.5793459415435791	1.828518033027649	0.5805374383926392	1.8308119773864746	5.328374991435671e-05	0.33218745789580323	0.07667417894651783	0.0798147413879633	0.10240393877029419	0.01198796957032755	0.007622662931680679	489.1477988883853	279.64160128770163	34.508760292083025	-1	-1.0	-1	0.012888506054878235	489.1477988883853	-1	84	16384	0.0	0.0	0.0	0.0	491.9975288901478	28.76993659324944	2.814456820487976e-05		5.7505443692207336e-05	639.4048997852951	5.1977112889289856e-05		114.85170945338905	2.9171123784035444	1	172	0.9990320801734924	0.5025448799133301	0.00550592178478837	0.013236780650913715	1					
173	0.3744561611169792	5.928419727876962	0.07759023884154227	0.023033342952559512	0.24304159272866077	0.5583122650901955	0.45942604254527264	0.3736989835742861	0.3744561611169792	0.4289209840886564	0.5098873032144753	0.362938911979457	0.4264682543924056	24.350786209106445	-6.82960319409176e-08	0.0	0.0	0.0	0.0	0.015618968769876652	0.3640476031206458	1.865726993744632	4.0696232031626876	8.53590345957193	0.5927902819162392	0.9856581637658268	0.9905289662889687	-0.018660330494125205	0.02518619673259287	0.013710219738443932	0.04547948067087725	0.5189020296177232	0.9862911586301872	0.9984006931982845	0.5590384602546692	0.4865451455116272	0.37369897961616516	1e-06	241.06367874145508	57.389949321746826	69.17578125	0.9999990463256836	0.09629544615745544	0.0	0.9999990463256836	0.09629544615745544	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1358052	1358052	1358052	1358052.0	1358052	0	2	2.0	2	0.23010457700516007	0.3395695500517261	1227.5007010047646	553.1776881627738	1358052	0.0	946.0	135.921875	46.0	0.0	0.2421875	16384.0	10473.859375	672.0	0.2421875	16384.0	10473.859375	672.0	22.471586227416992	0.0024749040603637695	0.001196939847432077	0.0011620449367910624	0.0012458973797038198	0.0011603428283706307	0.0032629966735839844	-0.004893749952316284	1.0011612176895142	0.5959674119949341	1.8684704303741455	0.5971277356147766	1.8708040714263916	5.704814835686817e-05	0.3161958922804448	0.07431765756238305	0.07747435197234154	0.020322740077972412	0.010077170867589302	0.006353842094540596	421.39865839481354	234.36998292192584	3.8046677112579346	-1	-1.0	-1	0.011529915034770966	421.39865839481354	-1	84	16384	0.0	0.0	0.0	0.0	423.90928776934743	24.771915793418884	2.49519944190979e-05		6.53192400932312e-05	553.1776881627738	5.554407835006714e-05		100.92724348790944	2.7827366087585688	1	173	0.9990667104721069	0.41937255859375	0.005475243553519249	0.013210606761276722	1					
174	0.37300713079817155	5.91663818359375	0.07731857948443469	0.023002873596680514	0.24267719484427397	0.5579686024609734	0.4614218080745024	0.37270798545796424	0.37300713079817155	0.40767010739620996	0.46862566243199744	0.36446323929464114	0.41943016034715314	30.381454467773438	-1.1186986625943973e-07	0.0	0.0	0.0	0.0	0.014528069382204729	0.3692730576238211	1.8631551376160453	4.037522782998926	8.444594703001135	0.5926545399076798	0.9857397591366487	0.9904529936173383	-0.018602203194271114	0.025047082429313486	0.013633710800615303	0.04542681005619028	0.5195795406313504	0.9863672515925239	0.9983826398849487	0.5583323836326599	0.514582633972168	0.3727079927921295	1e-06	237.27396774291992	57.389949321746826	69.17578125	0.9999990463256836	0.10719788074493408	0.0	0.9999990463256836	0.10719788074493408	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1389774	1389774	1389774	1389774.0	1389774	0	2	2.0	2	0.22886524571383832	0.3400485784661278	1229.222104837957	565.3063000291586	1389774	0.0	746.0	142.2578125	49.0	0.0	0.2578125	16384.0	10715.3515625	2085.0	0.2578125	16384.0	10715.3515625	2085.0	-0.9859705567359924	0.0025627613067626953	0.0012137183221057057	0.0011522398563101888	0.0011761668138206005	0.001174034085124731	0.00289231538772583	-0.00013649463653564453	1.001174807548523	0.5877507925033569	1.8434935808181763	0.5889248251914978	1.8457294702529907	5.68070342509769e-05	0.3152362975913474	0.07481357130166755	0.07894893921911716	0.03469887375831604	0.010580250629573129	0.006582532078027725	429.7777126636356	233.94570088670298	18.61837798729539	-1	-1.0	-1	0.013983538374304771	429.7777126636356	-1	177	16384	0.0	0.0	0.0	0.0	432.3670725058764	25.427563974633813	2.3778527975082397e-05		5.9023499488830566e-05	565.3063000291586	6.95548951625824e-05		103.97395624220371	2.732151884585619	1	174	0.9990622401237488	0.5080200433731079	0.005613432265818119	0.013292263261973858	1					
