step	actor/distillation/abs_loss	actor/distillation/c3_inter_size	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
154	0.5724090479669117	20.899417907472642	1.417735975886148	2.315098406776549	0.9738134741783142	-0.30363125866279006	0.5724090479669117	0.522542160063509	0.7761316129139492	0.5266435619384523	0.670029806712317	228.0147247314453	-33.386199951171875	-8.594989413306827	-4.446465779864599	-0.4647249283771666	-2.181177470419142	-0.018036404038809004	0.04988850051181659	0.8452369568366853	1.8231899028732663	3.2006497042519704	0.6146887692194136	0.8126604878713214	0.9067123721516321	-0.021940429961042746	0.21164596873143363	0.1811541984715159	0.2474020208631243	0.5249968970578814	0.8188520177962288	0.9341799191066197	2.3161444664001465	0.672254741191864	-0.3036312460899353	1e-06	235.10894012451172	57.391639709472656	68.958984375	0.9999990463256836	0.09074363857507706	0.0	0.9999990463256836	0.09074363857507706	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	886289	886289	886289	886289.0	886289	0	2	2.0	2	0.21998177021010587	0.3226751037607833	1747.8473188930125	253.53730569593608	886289	0.0	533.0	125.5390625	38.0	0.0	0.0	11633.0	6798.59375	3079.0	0.0	11633.0	6798.59375	3079.0	347.94488525390625	0.002494215965270996	0.0012634856393560767	0.0012821186101064086	0.0013179113157093525	0.0013021607883274555	0.0034317970275878906	-0.0009765625	1.0013033151626587	2.3440921306610107	13.912769317626953	2.3453946113586426	13.932697296142578	0.00010229326477160149	0.19686960186211266	0.07091158439664043	0.09066139534115791	0.0790356993675232	0.009350738328066655	0.007313331589102745	169.21560649946332	111.54238937189803	32.265460178256035	-1	-1.0	-1	0.009990926831960678	169.21560649946332	-1	96	11286	0.0	0.0	0.0	0.0	171.31986493244767	16.172822654247284	2.8915703296661377e-05		7.822923362255096e-05	253.53730569593608	5.823187530040741e-05		62.84815722331405	2.343638965860009	1	154	0.9996557235717773	0.3305434286594391	0.0039848326705396175	0.010773535817861557	1					
155	0.5820982706162238	20.9458654157577	1.4191186706865988	2.312202734331931	0.9701228641694591	-0.31350413733161986	0.5820982706162238	0.5374312871886838	0.757791863814477	0.5399259780683825	0.6677084675719661	44.87665939331055	-29.178010940551758	-8.6379456673899	-4.500890201137912	-0.4820276782397301	-2.222139541179903	-0.019068087741259426	0.051176248084941124	0.8407101467732461	1.8293170044499059	3.193170924340525	0.6160548694672123	0.8127813618029317	0.907437466805981	-0.022130079657560395	0.21132660741286893	0.18106576908499963	0.2467715805096011	0.5241167179999813	0.8189385196854991	0.9351673712653499	2.3101062774658203	0.6660681366920471	-0.3135041296482086	1e-06	225.2266082763672	57.391639709472656	68.958984375	0.9999990463256836	0.10616010427474976	0.0	0.9999990463256836	0.10616010427474976	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	864369	864369	864369	864369.0	864369	0	2	2.0	2	0.21955282722831101	0.3235106054304438	1748.7868864158884	247.1338865570724	864369	0.0	975.0	143.03125	48.0	0.0	0.0	12208.0	6609.8515625	1964.0	0.0	12208.0	6609.8515625	1964.0	1.227827548980713	0.002459287643432617	0.0012550177052617073	0.0012858915142714977	0.0013046571984887123	0.0012846821919083595	0.0029336214065551758	-0.0005772113800048828	1.0012857913970947	2.3269171714782715	13.843484878540039	2.32820200920105	13.862560272216797	0.00011342137115855418	0.19910623090035678	0.07001192474097018	0.09803791716694832	0.038395924493670464	0.00898725344450213	0.0062849875539541245	166.4553671758622	104.02996016989346	16.819839369505644	-1	-1.0	-1	0.010250447317957878	166.4553671758622	-1	154	12208	0.0	0.0	0.0	0.0	168.45601682178676	15.061447318643332	2.6188790798187256e-05		5.8667734265327454e-05	247.1338865570724	6.429105997085571e-05		60.51613737642765	2.339837161824107	1	155	0.9996581077575684	0.4564208984375	0.004016587045043707	0.01082933321595192	1					
156	0.60161262601614	20.83710215886434	1.472152653336525	2.3984930713971457	1.0021770735581716	-0.32015273883007467	0.60161262601614	0.5610776702562968	0.818986809750398	0.5587859074274699	0.6822486440340678	126.20181274414062	-234.48936462402344	-8.630597106615703	-4.535700929164887	-0.5059902310371399	-2.251802559693654	-0.025706478157856812	0.058446628382184444	0.881199129174153	1.861077356338501	3.2397732615470884	0.6128559470176697	0.8058050642410914	0.9043321152528127	-0.02267248531182607	0.21916895173490047	0.18785870559513568	0.25593267008662224	0.5268444915612539	0.8121527681748072	0.9328483492136002	2.3937249183654785	0.6419709920883179	-0.32015275955200195	1e-06	227.32293319702148	57.391639709472656	68.958984375	0.9999990463256836	0.07894889265298843	0.0	0.9999990463256836	0.07894889265298843	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	871665	871665	871665	871665.0	871665	0	2	2.0	2	0.22125994948915806	0.32667596454952025	1755.8611422647245	248.21581246331334	871665	0.0	783.0	131.6171875	50.0	0.0	0.0	11142.0	6678.265625	945.0	0.0	11142.0	6678.265625	945.0	0.7208820581436157	0.002346515655517578	0.0012875975808128715	0.0014050492318347096	0.001408774172887206	0.0014018712099641562	0.0031540393829345703	-0.0004417896270751953	1.0014030933380127	2.3565239906311035	13.37269401550293	2.3579256534576416	13.393296241760254	0.00012834703241956915	0.19730126343249507	0.07004852589389328	0.11187561601400375	0.03504846431314945	0.008987087232526392	0.0052893757820129395	166.6563361119479	107.14186612657795	5.887652078643441	-1	-1.0	-1	0.010688673704862595	166.6563361119479	-1	321	10612	0.0	0.0	0.0	0.0	168.65667140483856	15.259611513465643	2.966076135635376e-05		6.826594471931458e-05	248.21581246331334	5.7052820920944214e-05		61.05884832330048	2.3501308243721724	1	156	0.9996315836906433	0.34514206647872925	0.0040900311432778835	0.010877433232963085	1					
157	0.5791597510614093	20.869905108497257	1.4864579129313666	2.409302820998525	0.996309251539291	-0.29229337559081614	0.5791597510614093	0.6174494813358973	0.8455097173887586	0.5303746071599779	0.6715011010094295	95.095458984375	-28.505813598632812	-8.404196118551587	-4.365737426848638	-0.4728030524556599	-2.1432625566210066	-0.021115869447211957	0.06734557070336046	0.883267328691011	1.852115015780169	3.214158893577636	0.6138207411009168	0.8039792851796226	0.9024361816663591	-0.02185981715881517	0.22065938954492884	0.1896863980810084	0.25687518810469007	0.5262811529257941	0.8103185333902874	0.9305674764845107	2.400146484375	0.6306061744689941	-0.29229336977005005	1e-06	223.34478759765625	57.391639709472656	68.958984375	0.9999990463256836	0.0811675637960434	0.0	0.9999990463256836	0.0811675637960434	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	903425	903425	903425	903425.0	903425	0	2	2.0	2	0.21855657259296016	0.31601465932836365	1694.1724911035928	266.62721911258996	903425	0.0	741.0	134.8359375	48.0	0.0	0.0078125	16384.0	6923.171875	2398.0	0.0078125	16384.0	6923.171875	2398.0	-0.9678894877433777	0.002599954605102539	0.0012736690696328878	0.0012483870377764106	0.0012641005450859666	0.0012617387110367417	0.0032792091369628906	-0.00013017654418945312	1.0012626647949219	2.418156623840332	14.553384780883789	2.4194180965423584	14.573616027832031	0.00010493263327218047	0.20551447480676452	0.07107949397797622	0.09479876421391964	0.0530242882668972	0.009358079652884044	0.00623561255633831	180.09069316461682	111.06234744701942	22.864412628114223	-1	-1.0	-1	0.011423015967011452	180.09069316461682	-1	91	12384	0.0	0.0	0.0	0.0	182.11994008161128	16.973336271941662	3.2315030694007874e-05		6.161443889141083e-05	266.62721911258996	5.4620206356048584e-05		64.21499184705317	2.5223964136093855	1	157	0.9996518492698669	0.5061458945274353	0.00396226579323411	0.010725084692239761	1					
158	0.5876263668612828	20.890637806483678	1.4871148883350311	2.425303290760706	1.0114659075699155	-0.3060805140994489	0.5876263668612828	0.5822716660442806	0.8373874004871126	0.5412176842727359	0.6801147073034256	53.08547592163086	-28.46837615966797	-8.536283879053025	-4.415238516671317	-0.48970930307867033	-2.1901624751469444	-0.025046581599680293	0.06341260177185408	0.8760663597356706	1.851759053411938	3.2233202646649075	0.6144305268923441	0.804026895099216	0.9036962541322859	-0.022324609525856517	0.22124457926977248	0.1895865537817516	0.2584429487349495	0.5285544158920409	0.8104194554071578	0.9317179814217582	2.422675609588623	0.5842152833938599	-0.30608052015304565	1e-06	224.96191024780273	57.391639709472656	68.958984375	0.9999990463256836	0.03971197456121445	0.0	0.9999990463256836	0.03971197456121445	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	913304	913304	913304	913304.0	913304	0	2	2.0	2	0.22134283256897386	0.3276106377959927	1616.085797145157	282.5666810553521	913304	0.0	316.0	115.5078125	43.0	0.0	0.0078125	16384.0	7019.6796875	1350.0	0.0078125	16384.0	7019.6796875	1350.0	36.76285171508789	0.0024900436401367188	0.0012891140067949891	0.0013350230874493718	0.0013904031366109848	0.001376468688249588	0.0032068490982055664	-0.0006355047225952148	1.0013775825500488	2.420854091644287	14.584638595581055	2.4222307205200195	14.605806350708008	0.00013597775401593185	0.22184534966699207	0.07015856742932242	0.12418902665376663	0.0645990688353777	0.009642378718126565	0.005723962560296059	196.83559734374285	113.22606154078676	9.523738503456116	-1	-1.0	-1	0.011122839525341988	196.83559734374285	-1	113	16384	0.0	0.0	0.0	0.0	199.33226173743606	15.759735181927681	3.0152499675750732e-05		6.08004629611969e-05	282.5666810553521	5.900487303733826e-05		64.07610026746988	2.5853019803762436	1	158	0.9996740221977234	0.5382829904556274	0.004032347351312637	0.010812700726091862	1					
159	0.5586298950947821	20.75027373433113	1.4399722759844735	2.3183069373480976	0.9480943040689453	-0.27682688750792295	0.5586298950947821	0.5652740085497499	0.7574255165818613	0.5189522098517045	0.6427631503902376	99.5772476196289	-36.968780517578125	-8.46600428968668	-4.343947619199753	-0.42837636299736914	-2.092222787439823	-0.017379119437919144	0.058604913722401175	0.8842448573007573	1.8602492900099605	3.206138245295733	0.6103021744638681	0.8106846297159791	0.9059561947360635	-0.021309593055775622	0.2126411338831531	0.18325921062933048	0.24698457930935547	0.5239477036520839	0.8167488109320402	0.9328216649591923	2.309290647506714	0.5956105589866638	-0.2768268883228302	1e-06	228.81977462768555	57.391639709472656	68.958984375	0.9999990463256836	0.09018981456756592	0.0	0.9999990463256836	0.09018981456756592	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	909979	909979	909979	909979.0	909979	0	2	2.0	2	0.22113834252761871	0.32614242697736395	1600.8411443190123	284.21901924163103	909979	0.0	965.0	130.359375	57.0	0.0	0.015625	16384.0	6978.8515625	2461.0	0.015625	16384.0	6978.8515625	2461.0	16.335494995117188	0.0023717880249023438	0.0012077471474185586	0.0012330006575211883	0.0012653206940740347	0.0012417652178555727	0.0034716129302978516	-0.0006439685821533203	1.0012428760528564	2.339343786239624	13.940719604492188	2.340585470199585	13.959564208984375	9.700919104324556e-05	0.22499850116573722	0.07038395078548366	0.08827632665634155	0.011473655700683594	0.008747415457037278	0.006125276908278465	198.4618474766612	111.7348241355503	23.727073714137077	-1	-1.0	-1	0.010611379519104958	198.4618474766612	-1	135	16384	0.0	0.0	0.0	0.0	200.9895861018449	15.972197391092777	2.9047951102256775e-05		6.324239075183868e-05	284.21901924163103	5.7402998208999634e-05		64.04791715182364	2.4134973641484976	1	159	0.9996562600135803	0.40340930223464966	0.003801367012783885	0.01059651281684637	1					
160	0.5699892495909045	20.95224186681932	1.5198425429482614	2.4467236284286744	0.9975088469443782	-0.2781370263546705	0.5699892495909045	0.5804028422121079	0.7791586013570908	0.5252448877980632	0.6556516655029789	121.5318374633789	-29.36725616455078	-8.490237389841388	-4.356778783182944	-0.44342606514692307	-2.117073287886958	-0.016691206539924737	0.06691692002452819	0.9149515686496612	1.8846729224728	3.175785280043079	0.6162424087524414	0.7996097889638716	0.8984059403019566	-0.021759761617549004	0.2248765706054626	0.19398649769925302	0.2608254919609716	0.5273976455773076	0.806017316156818	0.9266088326131144	2.448798894882202	0.5956516861915588	-0.2781370282173157	1e-06	224.43797302246094	57.391639709472656	68.958984375	0.9999990463256836	0.13217541575431824	0.0	0.9999990463256836	0.13217541575431824	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	887179	887179	887179	887179.0	887179	0	2	2.0	2	0.21904335217453616	0.32649226913572643	1746.2697463426744	254.02117910422385	887179	0.0	463.0	123.4375	51.0	0.0	0.0	11700.0	6807.6484375	1823.0	0.0	11700.0	6807.6484375	1823.0	198.08201599121094	0.0027393102645874023	0.0012917359126731753	0.001212585368193686	0.0012725349515676498	0.0012364834547042847	0.0037636756896972656	-0.0008771419525146484	1.0012375116348267	2.4603419303894043	15.141523361206055	2.461578369140625	15.161431312561035	0.00013600955816168485	0.19834133227923914	0.07047058346124235	0.1206648238003254	0.016461322084069252	0.008925844027544372	0.006422111764550209	170.80393268354237	110.7910456641257	14.856606664136052	-1	-1.0	-1	0.01179094985127449	170.80393268354237	-1	148	11275	0.0	0.0	0.0	0.0	172.83047178015113	15.33686862885952	2.7241185307502747e-05		5.52888959646225e-05	254.02117910422385	5.037151277065277e-05		62.520021764561534	2.5073523726314306	1	160	0.9996315240859985	0.9782383441925049	0.003950570244342089	0.010776756331324577	1					
161	0.5750377812693196	20.968746954394923	1.5729900098616076	2.5140676863731874	1.011614728358484	-0.2672225658316165	0.5750377812693196	0.5489974461736218	0.7836774003601843	0.5331886535690676	0.6548068297486151	110.9691390991211	-34.37358093261719	-8.578664210534864	-4.365252594793996	-0.4362438188925866	-2.103060362800475	-0.016222633950923	0.07937660257347225	0.9446711833438566	1.9383518695831299	3.3426475371083906	0.6167278520522579	0.7926079602010788	0.8925302980407592	-0.021818985591732686	0.2322324660997237	0.20082316655785806	0.2685655172794096	0.5279364508967246	0.7991826515043935	0.921507514292194	2.5113017559051514	0.6894089579582214	-0.2672225832939148	1e-06	231.49534606933594	57.391639709472656	68.958984375	0.9999990463256836	0.1294088512659073	0.0	0.9999990463256836	0.1294088512659073	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	870022	870022	870022	870022.0	870022	0	2	2.0	2	0.22010279958824203	0.3258905878547988	1661.1581049560014	261.8721232507378	870022	0.0	665.0	129.65625	50.0	0.0	0.0078125	16384.0	6667.390625	861.0	0.0078125	16384.0	6667.390625	861.0	-0.9208778142929077	0.002689361572265625	0.0012891152873635292	0.001236457610502839	0.0012639081105589867	0.0012603597715497017	0.0030357837677001953	-0.00011098384857177734	1.0012613534927368	2.520824670791626	16.526960372924805	2.522084951400757	16.54973793029785	8.642417267449445e-05	0.2132988373496544	0.07033705087878248	0.07519093155860901	0.020841028541326523	0.009011031026602723	0.005706852301955223	179.64284673891962	105.85584163652675	5.201881634071469	-1	-1.0	-1	0.01160036213696003	179.64284673891962	-1	130	16384	0.0	0.0	0.0	0.0	182.03477356396616	15.545336468145251	2.9325485229492188e-05		5.499646067619324e-05	261.8721232507378	6.628409028053284e-05		61.19478167966008	2.2822118680924177	1	161	0.9996788501739502	0.40762969851493835	0.0039159622974693775	0.01066883560270071	1					
162	0.5435939997886167	20.690559936292242	1.4907617314549333	2.390554290815172	0.9654946848326786	-0.24475444111885736	0.5435939997886167	0.5579899669145093	0.7834206056414228	0.49925832597344916	0.6518193579783904	187.36416625976562	-132.33782958984375	-8.27603632031065	-4.147824308393341	-0.40675491524014046	-1.9778353755162132	-0.012165502133911738	0.07899149592047693	0.9118904200448456	1.833247240410363	3.140421864774191	0.6085458822322615	0.803465974150282	0.8995493072451968	-0.020409357405944982	0.22027189322243707	0.1903266481907794	0.25495461174763145	0.5239212865179236	0.8096783341783466	0.926691674824917	2.369673252105713	0.5847777128219604	-0.24475443363189697	1e-06	227.3340187072754	57.391639709472656	68.958984375	0.9999990463256836	0.10716207325458527	0.0	0.9999990463256836	0.10716207325458527	0.0	1.0	0.125	0.0	1.0	0.125	0.0	967639	967639	967639	967639.0	967639	0	2	2.0	2	0.2217096612330356	0.32758355482251617	1564.7209384926941	309.20497585088015	967639	0.0	583.0	135.0390625	45.0	0.0	0.0390625	16384.0	7424.640625	1987.0	0.0390625	16384.0	7424.640625	1987.0	110.49932098388672	0.0024367570877075195	0.0012235573958605528	0.0012305652489885688	0.001292046857997775	0.0012782588601112366	0.0032956600189208984	-0.0007981061935424805	1.0012792348861694	2.4795849323272705	15.53736686706543	2.480863094329834	15.558698654174805	0.00010501357388605625	0.22998334104963203	0.07183570375994068	0.10161522962152958	0.07766846381127834	0.009835033124545589	0.006333637982606888	216.18931048177183	124.23281084775226	17.11438289657235	-1	-1.0	-1	0.011874791234731674	216.18931048177183	-1	96	16384	0.0	0.0	0.0	0.0	218.565588099882	17.873482456430793	2.7146190404891968e-05		6.438232958316803e-05	309.20497585088015	7.146410644054413e-05		69.51102855056524	2.4521478042006493	1	162	0.9995947480201721	0.3376011252403259	0.0036997259594500065	0.010418932884931564	1					
163	0.5734641663730145	20.893075704574585	1.5955584282055497	2.5424248911440372	1.0134933544322848	-0.2556975530460477	0.5734641663730145	0.5392846597824246	0.8200225934851915	0.5318295434117317	0.6571581428870559	39.20201873779297	-29.406452178955078	-8.608630307018757	-4.350956406444311	-0.4242804639507085	-2.0844373777508736	-0.012202250995187569	0.0838372641596834	0.981602587737143	1.9609565176069736	3.2731163278222084	0.6145022287964821	0.7897796193137765	0.8909810660406947	-0.021538922766922042	0.2350734049687162	0.2036491356557235	0.27129866159521043	0.5281010512262583	0.796356107108295	0.919926855713129	2.5417494773864746	0.6843469738960266	-0.2556975483894348	1e-06	226.48980712890625	57.391639709472656	68.958984375	0.9999990463256836	0.0968232974410057	0.0	0.9999990463256836	0.0968232974410057	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	952556	952556	952556	952556.0	952556	0	2	2.0	2	0.22147903594055685	0.329378790089312	1699.7398719148628	280.206405621022	952556	0.0	751.0	130.3671875	48.0	0.0	0.0	13257.0	7311.4765625	1638.0	0.0	13257.0	7311.4765625	1638.0	0.17407798767089844	0.002554655075073242	0.0012887556804344058	0.0013008142122998834	0.0012998292222619057	0.0012893257662653923	0.002974987030029297	-0.00041556358337402344	1.0012903213500977	2.5539801120758057	16.923213958740234	2.555269718170166	16.946762084960938	9.920253195667783e-05	0.20555540092802616	0.07114315745410058	0.09449596703052521	0.011566024273633957	0.008994693969725631	0.00614556111395359	189.5611716043204	126.64557113371848	12.738512605428696	-1	-1.0	-1	0.008784011006355286	189.5611716043204	-1	129	8090	0.0	0.0	0.0	0.0	192.3729275111109	16.96498221717775	2.849660813808441e-05		5.828961730003357e-05	280.206405621022	5.297362804412842e-05		67.76784149184823	2.3337299805134535	1	163	0.9996755719184875	0.293086439371109	0.003893805667757988	0.010624744929373264	1					
164	0.574649780523032	21.040767192840576	1.6498924493789673	2.6328915990889072	1.0480966791510582	-0.23960535950027406	0.574649780523032	0.5805336064659059	0.8033339874818921	0.5345408422872424	0.6534951338544488	47.845008850097656	-55.14387893676758	-8.356916457414627	-4.237652502954006	-0.4204087273683399	-2.035361658781767	-0.013420328700021855	0.10246306620183532	1.0143307391554117	1.9767854698002338	3.3418773785233498	0.6188460979610682	0.781855839304626	0.8871232336387038	-0.021439986419864	0.2437698501162231	0.21132698189467192	0.28110331599600613	0.5293196756392717	0.788677548058331	0.916695998981595	2.63154935836792	0.5921031832695007	-0.2396053671836853	1e-06	227.44848251342773	57.391639709472656	68.958984375	0.9999990463256836	0.09267222881317139	0.0	0.9999990463256836	0.09267222881317139	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	941047	941047	941047	941047.0	941047	0	2	2.0	2	0.22119681568535718	0.3273441733779248	1683.3409092790494	279.5176529046148	941047	0.0	998.0	149.8046875	46.0	0.0	0.0	13544.0	7202.125	869.0	0.0	13544.0	7202.125	869.0	190.7513427734375	0.0025807619094848633	0.001304561155848205	0.0013208080781623721	0.001346501987427473	0.0013342765159904957	0.0039632320404052734	-0.0007482171058654785	1.0013353824615479	2.5960421562194824	17.145030975341797	2.5973763465881348	17.169551849365234	9.888152832193936e-05	0.2087938444271432	0.07117004767765951	0.09305216558277607	0.052303604781627655	0.009331168388598599	0.0055384449660778046	190.3535884153098	121.5574978330842	5.34564283490181	-1	-1.0	-1	0.011040795594453812	190.3535884153098	-1	99	13544	0.0	0.0	0.0	0.0	192.48119894973934	16.64009004086256	2.6319175958633423e-05		5.827285349369049e-05	279.5176529046148	5.644187331199646e-05		66.97435985691845	2.5643621999770403	1	164	0.999661922454834	0.2915027439594269	0.0038946785498410463	0.010559500195086002	1					
165	0.5683619198389351	20.935100257396698	1.544374767690897	2.456928376108408	0.9815944861620665	-0.26311929570510983	0.5683619198389351	0.5226284360978752	0.7490476137027144	0.5347527917474508	0.6386944497935474	45.83135223388672	-27.76346206665039	-8.411200679838657	-4.341346252709627	-0.4231627625413239	-2.1007171273231506	-0.013822562898440083	0.07441194623642389	0.9462845120579004	1.9326944965869188	3.3016166873276234	0.6157382475212216	0.7974954815581441	0.8968460541218519	-0.02153393960907124	0.22655707225203514	0.19617405661847442	0.26173177012242377	0.5273301051929593	0.8038341840729117	0.9243605025112629	2.454009532928467	0.6729386448860168	-0.26311928033828735	1e-06	224.13188934326172	57.391639709472656	68.958984375	0.9999990463256836	0.17780455946922302	0.0	0.9999990463256836	0.17780455946922302	0.0	1.0	0.2109375	0.0	1.0	0.2109375	0.0	915292	915292	915292	915292.0	915292	0	2	2.0	2	0.2209347847012865	0.3228891975173856	1717.5298338260454	266.4559246581048	915292	0.0	984.0	137.7578125	47.0	0.0	0.0	16226.0	7012.9609375	1898.0	0.0	16226.0	7012.9609375	1898.0	1.486069917678833	0.002578139305114746	0.001262711244635284	0.0012374238576740026	0.00128162931650877	0.0012628128752112389	0.003148674964904785	-0.0004520416259765625	1.0012638568878174	2.4626498222351074	16.117284774780273	2.4639124870300293	16.140642166137695	0.00011179203661280009	0.2031910094575906	0.0703895780982363	0.10232235677540302	0.013031352311372757	0.008766558370552957	0.006386235356330872	179.9337310064584	117.61198582389625	15.996178813278675	-1	-1.0	-1	0.013031352311372757	179.9337310064584	-1	211	16226	0.0	0.0	0.0	0.0	182.39623835869133	16.340000826865435	2.745911478996277e-05		6.0224905610084534e-05	266.4559246581048	5.4409727454185486e-05		64.4270177166909	2.500543039292097	1	165	0.9996612071990967	0.3016320765018463	0.0038675880059599876	0.010641312226653099	1					
166	0.5680429520866563	20.867900663806545	1.518221024303667	2.436396842882518	0.985347852891972	-0.2729907277971506	0.5680429520866563	0.5566559551704314	0.7785827075281451	0.5305354926324892	0.6397264378686105	94.22551727294922	-32.70840835571289	-8.520822501951649	-4.35412795312943	-0.43735945323339454	-2.104386821610763	-0.01700324270894916	0.07265215140945966	0.9013924774913433	1.8686493654855556	3.2320479452610016	0.6137617860109575	0.8001657272538831	0.8997546280584028	-0.021597718269819575	0.22418440871068365	0.19350027406190132	0.25975716372411095	0.5210502171708692	0.8065075191759294	0.9274290117525286	2.430473804473877	0.537790834903717	-0.27299070358276367	1e-06	228.9300651550293	57.391639709472656	68.958984375	0.9999990463256836	0.08860738575458527	0.0	0.9999990463256836	0.08860738575458527	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	904858	904858	904858	904858.0	904858	0	2	2.0	2	0.22026847575063935	0.32781732481499143	1688.2229031501681	267.99127008393407	904858	0.0	876.0	127.7734375	61.0	0.0	0.0078125	16384.0	6941.4296875	1635.0	0.0078125	16384.0	6941.4296875	1635.0	66.48138427734375	0.0025931596755981445	0.0012513198889791965	0.00120770453941077	0.0012518432922661304	0.0011898675002157688	0.003444075584411621	-0.002694368362426758	1.0011909008026123	2.4627580642700195	15.830839157104492	2.4639480113983154	15.850204467773438	0.00010779358552832833	0.20704665318865903	0.071243695510984	0.09753788821399212	0.011268027126789093	0.008759578064200468	0.006443249061703682	181.90510535612702	112.98260053402919	12.701861700043082	-1	-1.0	-1	0.010011296719312668	181.90510535612702	-1	114	10791	0.0	0.0	0.0	0.0	183.96157249808311	16.170673184096813	2.8343871235847473e-05		5.486048758029938e-05	267.99127008393407	5.208700895309448e-05		64.46542783267796	2.599549487233162	1	166	0.9996625185012817	0.3689647912979126	0.0038698662538081408	0.010624389164149761	1					
