step	actor/distillation/abs_loss	actor/distillation/c4_budget	actor/distillation/c4_eps_missed	actor/distillation/c4_freeze_frac	actor/distillation/c4_hq_freeze	actor/distillation/c4_pi_tail	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
174	0.3932196937211148	6.21982302294149	0.08647165447473526	1.6107555551003882e-05	1.6107555551003882e-05	0.0251582707097004	0.25764511786885075	0.6034138580034305	0.497100071086512	0.3936933020595461	0.3932196937211148	0.39201478534317635	0.47015513034610007	0.38496333510651215	0.42399098037125227	30.927051544189453	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.02461800373510107	0.414754517696943	1.9035610966868215	4.0998523885553535	8.535430623339368	0.5809482901127307	0.9838618210383824	0.9892898325796251	-0.01988021879420652	0.02794572321528738	0.0153089414786112	0.05020526864311912	0.4854094223542647	0.9846910687236042	0.9981664821699068	0.6081351637840271	0.5649331212043762	0.39369332790374756	1e-06	239.50184631347656	57.39189910888672	68.587890625	0.9999990463256836	0.08894877880811691	0.0	0.9999990463256836	0.08894877880811691	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1204115	1204115	1204115	1204115.0	1204115	0	2	2.0	2	0.22661644138913617	0.3352539032886419	1421.252548979575	423.61049795988947	1204115	0.0	746.0	142.2578125	49.0	0.0	0.046875	16384.0	9264.890625	4080.0	0.046875	16384.0	9264.890625	4080.0	-0.08407199382781982	0.00258028507232666	0.0012637090403586626	0.0012445388128980994	0.0012753491755574942	0.0012705738190561533	0.002941310405731201	-0.00023642182350158691	1.0012716054916382	0.6296941637992859	1.928286075592041	0.6309647560119629	1.9308654069900513	9.700101961469214e-05	0.26296941021254144	0.07229118051359905	0.11680038273334503	0.019104814156889915	0.00919788025203161	0.007183280773460865	309.2722689434886	188.12447748961858	46.49429087899625	-1	-1.0	-1	0.010565079748630524	309.2722689434886	-1	81	16384	0.0	0.0	0.0	0.0	311.8570013875142	21.4635525746271	2.7445144951343536e-05		5.6006014347076416e-05	423.61049795988947	5.056150257587433e-05		87.04689482413232	2.439053419046104	1	174	0.9992977380752563	0.6580625176429749	0.005731578450649977	0.013406574726104736	1					
175	0.41867831651715265	6.480283944503121	0.08888251266941644	2.234979937371015e-05	2.234979937371015e-05	0.026234420029905395	0.27103197963341424	0.6364896733691727	0.527285480412884	0.4191243024542928	0.41867831651715265	0.4150096310869507	0.4880494890005692	0.41388263240240625	0.4221251822900081	31.134366989135742	-8.375914006819585e-08	0.0	0.0	0.0	0.0	0.023848599038910175	0.46357477985430456	1.9963539545086846	4.235471860222194	8.745558123657668	0.5925125868424125	0.9834002429160519	0.9887773558713387	-0.020957011742976265	0.02911149630781965	0.01574596577067522	0.05277422429534836	0.48779990146125574	0.9842540379883586	0.9981316872265028	0.6402816772460938	0.6366475224494934	0.4191243052482605	1e-06	239.63629531860352	57.39189910888672	68.587890625	0.9999990463256836	0.06320042908191681	0.0	0.9999990463256836	0.06320042908191681	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1126276	1126276	1126276	1126276.0	1126276	0	2	2.0	2	0.21944011002059582	0.3357908420873188	1111.3912908634945	506.6964305276051	1126276	0.0	660.0	128.3359375	49.0	0.0	0.0078125	16384.0	8670.6953125	2359.0	0.0078125	16384.0	8670.6953125	2359.0	-0.9580554366111755	0.0026341676712036133	0.0013475309824571013	0.0013842288171872497	0.001385446172207594	0.0013819560408592224	0.003122091293334961	-0.00022336840629577637	1.0013830661773682	0.6531132459640503	1.9594151973724365	0.6544952392578125	1.9622321128845215	8.305987559728593e-05	0.23910200972163237	0.07289790006077133	0.09354834444820881	0.017166106030344963	0.00895997629413614	0.005988737568259239	263.0517326556146	167.29954539999017	22.264441962353885	-1	-1.0	-1	0.009670660831034184	263.0517326556146	-1	97	11554	0.0	0.0	0.0	0.0	265.367126387544	19.473552584648132	4.802364856004715e-05	135.97470950055867	7.166154682636261e-05	506.6964305276051	0.00010851770639419556	1008.9786407239735	82.1031552888453	2.3059151731431484	1	175	0.9991185665130615	0.37908464670181274	0.006100517697632313	0.013726006262004375	1	0.628	2	2.0	2	0.628
176	0.40311748588430707	6.063544401224108	0.08065011009465957	1.741162745072844e-05	1.741162745072844e-05	0.02423845100607993	0.2567776005337204	0.5935461406690486	0.49582061905791797	0.4037998695857823	0.40311748588430707	0.4386040875013324	0.48818878851075104	0.39766124797903973	0.4048687720644301	25.60279655456543	-5.873772224163076e-08	0.0	0.0	0.0	0.0	0.018410978325899097	0.4233794886132945	1.971812329430511	4.206138952918675	8.847316956174547	0.588470901268116	0.9850438712299734	0.989861982456152	-0.020453157011365544	0.026438475667458515	0.01419273556034634	0.048456566732214844	0.49008870124816895	0.9858072693797125	0.9983469489691914	0.5975422263145447	0.5987268686294556	0.4037998914718628	1e-06	232.9032096862793	57.39189910888672	68.587890625	0.9999990463256836	0.07637419551610947	0.0	0.9999990463256836	0.07637419551610947	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1140691	1140691	1140691	1140691.0	1140691	0	2	2.0	2	0.22764149128073133	0.3384917119736109	1488.3525778581427	383.20590731315315	1140691	0.0	927.0	151.5390625	52.0	0.0	0.0078125	16384.0	8760.109375	4395.0	0.0078125	16384.0	8760.109375	4395.0	1.2473621368408203	0.0026862621307373047	0.0012836905661970377	0.0012282122625038028	0.0012698087375611067	0.001254326431080699	0.0031663179397583008	-0.0003247261047363281	1.0012552738189697	0.61443030834198	1.8899304866790771	0.6156845092773438	1.8924357891082764	7.590689537382508e-05	0.2488567639135743	0.07086221514597864	0.0865863123908639	0.03839648887515068	0.009241900123015512	0.007391074672341347	276.73019853420556	164.0761666153412	60.98670601565391	-1	-1.0	-1	0.010406971909105778	276.73019853420556	-1	116	15158	0.0	0.0	0.0	0.0	279.0415962357074	19.97459483705461	3.3911317586898804e-05		6.193667650222778e-05	383.20590731315315	7.318053394556046e-05		80.83189105708152	2.503753988072276	1	176	0.9990838170051575	0.5696814060211182	0.005863645579665899	0.01355043612420559	1					
177	0.39877855893853426	5.926455522512461	0.07827433387373949	1.7588676744164876e-05	1.7588676744164876e-05	0.02377155761827122	0.2526436685161157	0.5797614190098527	0.4853063910812527	0.3987496146000922	0.39877855893853426	0.4014827489078819	0.4621560393602817	0.39226714192659823	0.41235480989728657	37.83665466308594	-5.675185121845061e-08	0.0	0.0	0.0	0.0	0.023481168941437425	0.4084165469537695	1.9609647292595405	4.187039703517765	8.786677707325328	0.5854387128507936	0.9853817286429467	0.9898795694499821	-0.020360771246109303	0.025823518355655207	0.013877129478549416	0.047170924143744755	0.4900986455477677	0.9861228798891043	0.998404996735709	0.5857599973678589	0.5569481253623962	0.39874961972236633	1e-06	240.16167068481445	57.39189910888672	68.587890625	0.9999990463256836	0.09010616689920425	0.0	0.9999990463256836	0.09010616689920425	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1152707	1152707	1152707	1152707.0	1152707	0	2	2.0	2	0.22434797622785657	0.3349632207400564	1446.2611955007847	398.51273185852915	1152707	0.0	646.0	123.734375	44.0	0.0	0.0078125	16384.0	8881.7890625	2347.0	0.0078125	16384.0	8881.7890625	2347.0	-0.8781619071960449	0.0026645660400390625	0.0012571156257763505	0.0011902152327820659	0.0012015040265396237	0.0011949763866141438	0.003769397735595703	-0.0004177689552307129	1.0011959075927734	0.6001958250999451	1.8630510568618774	0.6013907790184021	1.8654042482376099	7.526742881768774e-05	0.25619802471633774	0.07220159609637454	0.08676129207015038	0.05942034348845482	0.00930777941539418	0.005881060846149921	288.9064167998731	170.44949702215672	22.00825327076018	-1	-1.0	-1	0.01036080066114664	288.9064167998731	-1	68	15854	0.0	0.0	0.0	0.0	291.2635921612382	20.376915961503983	3.12216579914093e-05		6.985757499933243e-05	398.51273185852915	5.8871693909168243e-05		83.22728523146361	2.8557796888053417	1	177	0.999025285243988	0.5485535264015198	0.005747534334659576	0.013465946540236473	1					
178	0.4126910130455069	6.1622842370647275	0.08380891408209931	2.439937412568164e-05	2.439937412568164e-05	0.02473425701872943	0.26160140274322197	0.6003385712839153	0.5000006540180886	0.41323689138516784	0.4126910130455069	0.4264981051626271	0.47759651688680255	0.4079845666068874	0.4199764538709431	33.23183059692383	-9.043887416737562e-08	0.0	0.0	0.0	0.0	0.015059570048310577	0.4423482123098961	2.0106209140934355	4.301040603689952	8.756762661346018	0.5889182776620944	0.9845200532103238	0.9894889633949489	-0.020976923074420183	0.02721026099656951	0.014695552509431152	0.04944911114361188	0.48878760942041055	0.9853044601335917	0.9982641241321825	0.6058463454246521	0.6043841242790222	0.4132368862628937	1e-06	243.01247787475586	57.39189910888672	68.587890625	0.9999990463256836	0.18631619215011597	0.0	0.9999990463256836	0.18631619215011597	0.0	1.0	0.2109375	0.0	1.0	0.2109375	0.0	1119554	1119554	1119554	1119554.0	1119554	0	2	2.0	2	0.22063766201266444	0.33505326297585875	1476.1805180780034	379.20633225049824	1119554	0.0	654.0	123.078125	51.0	0.0	0.0078125	16384.0	8623.4375	2146.0	0.0078125	16384.0	8623.4375	2146.0	-0.5805927515029907	0.0025725364685058594	0.0012970303650945425	0.0013150139711797237	0.0013123080134391785	0.001305765938013792	0.0029695630073547363	-0.00041869282722473145	1.0013067722320557	0.6128113269805908	1.8835511207580566	0.6141171455383301	1.8861017227172852	8.021044269382147e-05	0.2489897011556332	0.0730614661029019	0.0897999219596386	0.010521204210817814	0.00860553922393592	0.006183507852256298	272.457582606934	162.19717384022806	19.151673970744014	-1	-1.0	-1	0.010223102755844593	272.457582606934	-1	81	15073	0.0	0.0	0.0	0.0	274.83483213558793	19.512328520417213	2.780277281999588e-05		6.65402039885521e-05	379.20633225049824	6.897095590829849e-05		81.79625662136823	2.297160992398858	1	178	0.998997151851654	0.6028783917427063	0.00593187939375639	0.013660402968525887	1					
179	0.4042418415884714	6.235930629678674	0.08550645899329637	1.6410161913734407e-05	1.6410161913734407e-05	0.024980063499832474	0.2612578601047799	0.6069186737609876	0.5037278700116519	0.4048633254133165	0.4042418415884714	0.4140676880205	0.47608335336317886	0.3993482770448601	0.4092212107938689	23.351791381835938	-7.059586693003439e-08	0.0	0.0	0.0	0.0	0.029916885057212534	0.4240471219543267	1.9515104261604515	4.195521325678439	8.651433912483421	0.5870335919631494	0.984252481847196	0.9893242765117336	-0.020580039944852125	0.027573113178683294	0.01493923964507475	0.04999973361908987	0.4895242049887374	0.9850607619092271	0.9982350009518701	0.6143476963043213	0.5224048495292664	0.4048633277416229	1e-06	236.69632720947266	57.39189910888672	68.587890625	0.9999990463256836	0.10134627670049667	0.0	0.9999990463256836	0.10134627670049667	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1167641	1167641	1167641	1167641.0	1167641	0	2	2.0	2	0.2276776096476317	0.33713507626358846	1451.55492583672	402.20351955574006	1167641	0.0	411.0	120.0390625	44.0	0.0	0.015625	16384.0	9002.15625	3000.0	0.015625	16384.0	9002.15625	3000.0	-0.9717157483100891	0.0026546716690063477	0.0012897024862468243	0.0012600329937413335	0.0012810290791094303	0.0012804297730326653	0.0026702284812927246	-3.835558891296387e-05	1.0012813806533813	0.6304812431335449	1.9237637519836426	0.6317617297172546	1.9263181686401367	6.446924970806503e-05	0.25665748540315325	0.07098171247682859	0.07527693919837475	0.07741482369601727	0.009454399318201467	0.0068656075745821	293.3681495068595	176.1360202977594	31.160242918878794	-1	-1.0	-1	0.010357406921684742	293.3681495068595	-1	60	16384	0.0	0.0	0.0	0.0	295.7402606504038	20.366244168020785	2.9367394745349884e-05		5.9748999774456024e-05	402.20351955574006	5.9841200709342957e-05		82.88115773815662	2.4413096979260445	1	179	0.9989931583404541	0.4100711941719055	0.005882613826543093	0.01354095246642828	1					
180	0.4027459104271496	6.2869940084569595	0.08679856997640693	2.1286798180560308e-05	2.1286798180560308e-05	0.02532786902259378	0.26425122846575344	0.61460783236167	0.5055378622868482	0.40235300501808524	0.4027459104271496	0.3870561674237251	0.48826381774509653	0.392737470128957	0.4332424114732181	38.939823150634766	-1.1247345810261322e-07	0.0	0.0	0.0	0.0	0.027412373087752392	0.4223120215184548	1.9389090509975657	4.192063180138083	8.785292597378001	0.585432371672462	0.983903773391948	0.9893308471230899	-0.02035950217396021	0.02804979894529371	0.0152600242263254	0.050749402821940535	0.4890169424169204	0.9847399809781243	0.998164280723123	0.6181626915931702	0.5808486938476562	0.4023529887199402	1e-06	240.36737823486328	57.39189910888672	68.587890625	0.9999990463256836	0.10561411082744598	0.0	0.9999990463256836	0.10561411082744598	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1215701	1215701	1215701	1215701.0	1215701	0	2	2.0	2	0.22575291974557568	0.3283072446686081	1423.023427746306	427.1542464783415	1215701	0.0	743.0	136.6484375	57.0	0.0	0.0390625	16384.0	9361.015625	837.0	0.0390625	16384.0	9361.015625	837.0	8.199663162231445	0.0027189254760742188	0.0012898764107376337	0.0012300455709919333	0.0012733887415379286	0.0012664056848734617	0.003853321075439453	-0.0004469156265258789	1.001267433166504	0.6296501159667969	1.926637053489685	0.6309165358543396	1.929250955581665	7.821897383922419e-05	0.26188772800540366	0.07254372147383455	0.09509088471531868	0.011491017416119576	0.008875942949089222	0.005098157562315464	310.7794516030699	185.35541325109807	5.059964949265122	-1	-1.0	-1	0.00992598757147789	310.7794516030699	-1	158	13606	0.0	0.0	0.0	0.0	313.7964945733547	22.018230576999485	2.9200688004493713e-05		6.969831883907318e-05	427.1542464783415	7.867347449064255e-05		88.19147473946214	2.332862430252135	1	180	0.9990590214729309	0.3786929249763489	0.005819613113999367	0.013502511195838451	1					
181	0.3979371282678675	6.344982808744404	0.09053351740602036	2.3037248084479026e-05	2.3037248084479026e-05	0.025686257300754144	0.26317859603695465	0.6134978854950045	0.49951097586939874	0.4002332087547984	0.3979371282678675	0.45838189292961445	0.4838534052103338	0.3898854698513595	0.4194672403621002	22.914033889770508	-5.1433275416457036e-08	0.0	0.0	0.0	0.0	0.026250073292725523	0.42183008779522396	1.918902961301132	4.13141259005372	8.663963754412155	0.5836661516780585	0.9831844383562115	0.9890081017789706	-0.02001648541362825	0.028806518595239385	0.01594491435450987	0.05139062293595306	0.486497142365281	0.9840550867604537	0.9980209201154574	0.6212671995162964	0.5568507313728333	0.4002332091331482	1e-06	240.18656539916992	57.39189910888672	68.587890625	0.9999990463256836	0.13009405136108398	0.0	0.9999990463256836	0.13009405136108398	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1140520	1140520	1140520	1140520.0	1140520	0	2	2.0	2	0.22597875721568966	0.3376996680495725	1465.053089108072	389.24186723306775	1140520	0.0	971.0	140.8828125	39.0	0.0	0.015625	16384.0	8769.4296875	2150.0	0.015625	16384.0	8769.4296875	2150.0	-0.9492916464805603	0.002560138702392578	0.0012784419814124703	0.0012787905288860202	0.0013146422570571303	0.0013106128899380565	0.0032889246940612793	-0.0001957714557647705	1.0013116598129272	0.649152398109436	1.9745086431503296	0.6504629850387573	1.9772635698318481	7.995629106764123e-05	0.2532670246434379	0.07152545451102098	0.09119174908846617	0.01208778377622366	0.008839911279210355	0.0059893690049648285	282.07833862584084	169.05256978904072	19.410907334648073	-1	-1.0	-1	0.01013361569494009	282.07833862584084	-1	69	13732	0.0	0.0	0.0	0.0	284.2889426909387	19.726782850921154	2.5295652449131012e-05		5.955155938863754e-05	389.24186723306775	5.685631185770035e-05		81.57621137890965	2.8517016917467117	1	181	0.9990689158439636	0.9168281555175781	0.005728797521442175	0.01341836154460907	1					
182	0.4061765819787979	6.609029586250718	0.09648226342491202	2.4150788581086875e-05	2.4150788581086875e-05	0.02720846269732794	0.2743191966736639	0.6438659165759344	0.5217927956097835	0.408037340734154	0.4061765819787979	0.4428019418909743	0.49913459613516525	0.3954972580477998	0.43196112803510717	27.85364532470703	-5.848598050306464e-08	-5.236600342539999e-11	0.0	0.0	0.0	0.02757319074275123	0.4441977550049086	1.9417361125752732	4.148047257114101	8.645639883505332	0.5877116741360845	0.9818655341058165	0.9881076820798822	-0.020442226209451218	0.030873603992969602	0.01717398810905178	0.054543914436991955	0.49007549318107396	0.9828260242938995	0.9975755206636481	0.6489999294281006	0.5521970987319946	0.40803733468055725	1e-06	232.59224700927734	57.39189910888672	68.587890625	0.9999990463256836	0.10266542434692383	0.0	0.9999990463256836	0.10266542434692383	0.0	1.0	0.1328125	0.0	1.0	0.1328125	0.0	1126466	1126466	1126466	1126466.0	1126466	0	2	2.0	2	0.2249521207307098	0.3341606751234593	1504.0204927574782	374.484924050048	1126466	0.0	388.0	122.0	55.0	0.0	0.015625	16384.0	8678.515625	523.0	0.015625	16384.0	8678.515625	523.0	-0.12695729732513428	0.0026055574417114258	0.0013185286661610007	0.0013642545090988278	0.0013864025240764022	0.0013201608089730144	0.0031747817993164062	-0.0020495355129241943	1.0013213157653809	0.6596025228500366	1.9898022413253784	0.660922646522522	1.9925678968429565	7.962515503532941e-05	0.24375586523192566	0.0717348414390832	0.08969502989202738	0.010838604532182217	0.00862278317072196	0.0051341587677598	268.93684513121843	168.24945136662427	2.7468162113800645	-1	-1.0	-1	0.009042736142873764	268.93684513121843	-1	83	10166	0.0	0.0	0.0	0.0	270.7762028928846	19.653802866116166	2.688635140657425e-05		6.24731183052063e-05	374.484924050048	5.3515657782554626e-05		80.80685989651829	2.468899588100612	1	182	0.9990796446800232	0.5442399382591248	0.005870037712156773	0.013495604507625103	1					
183	0.4109460474693612	6.62580609648195	0.09351216680178903	2.0912889626805276e-05	2.0912889626805276e-05	0.026604515883101993	0.2714824725503791	0.6475103272967142	0.527421502830231	0.41136103379540145	0.4109460474693612	0.40766774607847817	0.4862797101066537	0.4033521666918715	0.4258619863284777	30.475061416625977	-9.639548892437233e-08	0.0	0.0	0.0	0.0	0.033944792292808015	0.44857187099652746	1.955185788135006	4.186401615404103	8.715665621300266	0.5889650885372946	0.9827751223355123	0.9888574219729802	-0.02057683109369588	0.02992133922517708	0.016308184024201682	0.05375257093612462	0.4915412672578472	0.9836918148275924	0.9980304690256511	0.6554902195930481	0.5614622235298157	0.41136103868484497	1e-06	232.3700180053711	57.39189910888672	68.587890625	0.9999990463256836	0.08330502361059189	0.0	0.9999990463256836	0.08330502361059189	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1118824	1118824	1118824	1118824.0	1118824	0	2	2.0	2	0.2249580384805755	0.3329126409923057	1510.6083382819136	370.3223302979022	1118824	0.0	281.0	114.765625	42.0	0.0	0.0078125	16384.0	8626.046875	1003.0	0.0078125	16384.0	8626.046875	1003.0	-0.8823564648628235	0.0026466846466064453	0.0013349751243367791	0.0013526754919439554	0.0014023431576788425	0.0013858447782695293	0.005694746971130371	-0.001055896282196045	1.001387119293213	0.6739320755004883	2.018646240234375	0.6753178834915161	2.0216212272644043	6.812525942540087e-05	0.2418923369410099	0.07184916497645794	0.07622017525136471	0.010751340538263321	0.009009992412757128	0.0055854907259345055	264.9117061039433	164.94649137288798	6.254543365910649	-1	-1.0	-1	0.009730974212288857	264.9117061039433	-1	58	12125	0.0	0.0	0.0	0.0	267.081553556025	19.546122347936034	2.5605782866477966e-05		7.12219625711441e-05	370.3223302979022	5.157198756933212e-05		80.38657015562057	2.516563124023378	1	183	0.9991047978401184	0.6527401804924011	0.00598881347104907	0.013606075197458267	1					
184	0.4119019467329633	6.741766017416249	0.0950700108339821	2.0565876553334512e-05	2.0565876553334512e-05	0.027281730624752632	0.27760062442309613	0.6643155048722806	0.5427978038787842	0.41275134845636785	0.4119019467329633	0.4314551390167596	0.4883194937222246	0.40359387622363324	0.43438539276088495	25.114055633544922	-7.356678821679452e-08	0.0	0.0	0.0	0.0	0.03690168565895031	0.45848916730155115	1.9459168703659722	4.133184567741726	8.541054393934166	0.5933118332987246	0.9824351987976959	0.9887593613154646	-0.020586784092196518	0.03041146821139947	0.016627139722307522	0.054575086935706764	0.490698806617571	0.9833728619243788	0.9979821391727614	0.6696567535400391	0.5704453587532043	0.41275134682655334	1e-06	241.95272827148438	57.39189910888672	68.587890625	0.9999990463256836	0.1349504292011261	0.0	0.9999990463256836	0.1349504292011261	0.0	1.0	0.15625	0.0	1.0	0.15625	0.0	1138022	1138022	1138022	1138022.0	1138022	0	2	2.0	2	0.22843188328648747	0.3380380570586971	1493.0566391663658	381.10476526711136	1138022	0.0	470.0	132.5546875	50.0	0.0	0.03125	16384.0	8758.2421875	1125.0	0.03125	16384.0	8758.2421875	1125.0	-0.9337095022201538	0.002730131149291992	0.0013522838708013296	0.001345508499071002	0.001378462417051196	0.0013654932845383883	0.002878427505493164	-0.0008300244808197021	1.0013667345046997	0.6794673800468445	2.0167312622070312	0.6808329224586487	2.0196220874786377	6.151766220838475e-05	0.2479048824088697	0.07075829572413134	0.07000845298171043	0.05465659871697426	0.009467371528444346	0.005802737548947334	276.1021263701841	168.2013899997546	7.425056230276823	-1	-1.0	-1	0.009156621061265469	276.1021263701841	-1	167	10935	0.0	0.0	0.0	0.0	277.9150079488754	19.63739181868732	3.628339618444443e-05		5.747843533754349e-05	381.10476526711136	7.217004895210266e-05		80.5244972165674	2.272163742221892	1	184	0.9990767240524292	0.5465849041938782	0.006107493303716183	0.013692582957446575	1					
185	0.4149970328435302	6.710990030318499	0.09502246516058221	2.6954994723382697e-05	2.6954994723382697e-05	0.027133404670166783	0.2757324615959078	0.657150745857507	0.5430092380847782	0.41519820503890514	0.4149970328435302	0.4100712100043893	0.4935911321081221	0.40907471301034093	0.42160221375525	25.121065139770508	-7.571565419084436e-08	0.0	0.0	0.0	0.0	0.03083784340060447	0.46141982823610306	1.9667491652071476	4.158511076122522	8.705898106098175	0.5945753687992692	0.9824403552338481	0.988374687731266	-0.020961323258234188	0.0304460353218019	0.01662941091490211	0.054636461805785075	0.49045384814962745	0.9833705965429544	0.997975617647171	0.6576352119445801	0.5675773620605469	0.4151982069015503	1e-06	242.5979995727539	57.39189910888672	68.802734375	0.9999990463256836	0.12412572652101517	0.0	0.9999990463256836	0.12412572652101517	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1088437	1088437	1088437	1088437.0	1088437	0	2	2.0	2	0.22876601552287582	0.3361954581559703	1559.797685574516	348.9032616429031	1088437	0.0	630.0	122.5546875	46.0	0.0	0.0078125	16384.0	8380.859375	1485.0	0.0078125	16384.0	8380.859375	1485.0	-0.978705108165741	0.002704024314880371	0.0013514554593712091	0.0013606783468276262	0.0013729640049859881	0.0013729211641475558	0.0029285550117492676	-2.7418136596679688e-06	1.0013740062713623	0.6604589223861694	1.9850884675979614	0.6618319153785706	1.9879180192947388	6.732775203454679e-05	0.23363916575561394	0.06993769288295185	0.073282016441226	0.01123194582760334	0.008930815252824686	0.0058772992342710495	248.70547689590603	158.50102140854142	10.98227280844003	-1	-1.0	-1	0.009152999147772789	248.70547689590603	-1	86	10931	0.0	0.0	0.0	0.0	250.63641506433487	18.93137334100902	2.9160641133785248e-05		5.814060568809509e-05	348.9032616429031	4.8500485718250275e-05		76.12277262844145	2.4375287611037493	1	185	0.9988451600074768	0.46364694833755493	0.00608785217627883	0.013697303831577301	1					
