step	actor/distillation/abs_loss	actor/distillation/e2_coverage	actor/distillation/e2_value_anchor	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
109	0.0008209777736704348	0.9994897809293535	0.09834098584811997	0.0579055705866604	0.035080082792167865	0.07904697333772977	0.0008047841279221757	0.0008209777736704348	0.004906503174761719	0.009600392455737435	0.00010133752004977455	0.0036576643532355404	10.240523338317871	-2.264974000354414e-06	-1.9323630487667322e-06	-1.7769918424956241e-06	-3.853778194669362e-07	-1.3936577587443295e-06	1.1988829313664878e-07	1.2117966582115547e-06	4.0318143379425705e-05	0.0026680107575884904	0.1387290681143188	0.5282270414409814	0.9994868332589114	0.9975793323031178	-0.01000116177170572	0.0013678966511010745	0.0005252499323870763	0.0035444405910783207	0.379871498103495	0.9994897963824095	0.9998234802926028	0.03480277210474014	0.014861511997878551	0.0008047841256484389	1e-06	229.36153030395508	43.075406551361084	45.44921875	0.9999990463256836	0.0008469019667245448	0.0	0.9999990463256836	0.0008469019667245448	0.0	1.0	0.0078125	0.0	1.0	0.0078125	0.0	1732941	1732941	1732941	1732941.0	1732941	0	2	2.0	2	0.2186535901070499	0.33845718312054845	1026.6371795100001	843.989013152197	1732941	0.0	760.0	125.7578125	52.0	0.0	0.59375	16384.0	13412.84375	617.0	0.59375	16384.0	13412.84375	617.0	4.200830936431885	0.00022339820861816406	0.00012166420492576435	0.00013258075341582298	0.00026954588247463107	0.00022708982578478754	0.0029805004596710205	-0.0008754581212997437	1.0002272129058838	0.049681179225444794	1.0528030395507812	0.049908265471458435	1.053067922592163	5.463599812195368e-05	0.38436051523745224	0.08392364008592948	0.09468096122145653	0.038289999589324	0.011546548746991903	0.005183226428925991	657.074602493085	360.40936154258816	3.4739514030516148	-1	-1.0	-1	0.011470350436866283	657.074602493085	-1	98	16384	0.0	0.0	0.0	0.0	659.8870444223285	35.09665530268103	3.0003488063812256e-05		6.348453462123871e-05	843.989013152197	6.05778768658638e-05		145.43471677415073	2.7772086719051003	0	109	0.9985872507095337	0.21591593325138092	0.0007353087421506643	0.005310076754540205	1					
110	0.0008851309898875465	0.9994366371303524	0.09839651996799566	0.0564621022022372	0.03426423703038364	0.07656373811561033	0.0008801684988384295	0.0008851309898875465	0.006405446045391727	0.00954965077364767	0.00012954988409710536	0.0043386143305215565	14.119877815246582	-2.2649578568234574e-06	-1.9327229509127985e-06	-1.7792018942341743e-06	-4.064188498403282e-07	-1.4123584703882593e-06	9.709153463270072e-08	1.2481637134821931e-06	4.23577735070525e-05	0.003002420743316446	0.15683881284395626	0.5221539210835728	0.9994332478680742	0.9975585888285156	-0.010079591257343872	0.0014554528784382782	0.0005805131591057593	0.0036265680180871092	0.38125237986582133	0.999436648613816	0.9998128966453972	0.034133829176425934	0.01665598154067993	0.0008801685180515051	1e-06	236.7848663330078	43.075406551361084	45.44921875	0.9999990463256836	0.0032004702370613813	0.0	0.9999990463256836	0.0032004702370613813	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1758927	1758927	1758927	1758927.0	1758927	0	2	2.0	2	0.21955432628610475	0.3466751805942783	1015.7962597351724	865.7872989503667	1758927	0.0	612.0	127.90625	59.0	0.0	0.6171875	16384.0	13613.7109375	483.0	0.6171875	16384.0	13613.7109375	483.0	614.133544921875	0.0002557039260864258	0.00011938876559725031	0.00011194719991181046	0.0002286585804540664	0.00016855364083312452	0.002496063709259033	-0.0011883154511451721	1.0001685619354248	0.05345509946346283	1.0576200485229492	0.05362364649772644	1.0578101873397827	4.3168962446227686e-05	0.39152015231371423	0.08331633465192982	0.07593105360865593	0.07121453247964382	0.01314947036007652	0.005293616093695164	674.9301193309948	361.73598530677555	2.5445004934445024	-1	-1.0	-1	0.011042721569538116	674.9301193309948	-1	403	16384	0.0	0.0	0.0	0.0	682.2453990150243	33.36065752059221	2.938229590654373e-05		5.989149212837219e-05	865.7872989503667	5.888007581233978e-05		146.54735056031495	2.837517051026225	0	110	0.9985706210136414	0.34436213970184326	0.0007252627983689308	0.005290603265166283	1					
111	0.0008103412678442859	0.9994900203668154	0.09647090650665072	0.05635177284980623	0.032519709900952876	0.07605005390583895	0.0008066757535516444	0.0008103412678442859	0.004983404912589042	0.00937014819038058	6.939234381556722e-05	0.004237350181763479	8.255000114440918	-2.145764938177308e-06	-1.929935017677473e-06	-1.7755416424646542e-06	-3.8916571052884416e-07	-1.400223252490972e-06	1.0601153821454545e-07	1.2001495756171957e-06	2.5189331337899672e-05	0.002155194164655628	0.12969525281984645	0.527029593116962	0.9994873610826639	0.9976338893175125	-0.010053641030726094	0.0013791709465854533	0.000530230901928847	0.003539344594733288	0.38168509705708575	0.9994900329754903	0.9998214359466846	0.03241778537631035	0.016102297231554985	0.0008066757582128048	1e-06	239.23565292358398	43.075406551361084	45.44921875	0.9999990463256836	0.005675500258803368	0.0	0.9999990463256836	0.005675500258803368	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	1693427	1693427	1693427	1693427.0	1693427	0	2	2.0	2	0.21917241494401635	0.3468683583018377	1024.1555385575787	826.7430757563561	1693427	0.0	654.0	136.3515625	46.0	0.0	0.578125	16384.0	13093.546875	345.0	0.578125	16384.0	13093.546875	345.0	3.328343391418457	0.00024569034576416016	0.00011574864038266242	0.00010990093142027035	0.00025773802190087736	0.000183838332304731	0.0034286081790924072	-0.0016684681177139282	1.0001840591430664	0.04878143221139908	1.0517003536224365	0.04896526783704758	1.0519171953201294	5.698752322624989e-05	0.38810453713291054	0.08261576205089992	0.09650421049445868	0.09408248029649258	0.012914271348563489	0.005113373510539532	646.6959400642663	347.28523093626427	1.7486819420009851	-1	-1.0	-1	0.010462875477969646	646.6959400642663	-1	129	16384	0.0	0.0	0.0	0.0	650.4531135167927	33.22531605325639	2.613011747598648e-05		5.948357284069061e-05	826.7430757563561	5.2226707339286804e-05		139.9037620825693	2.376783037558198	0	111	0.9985703825950623	0.18463045358657837	0.0006962561164982617	0.0051824538968503475	1					
112	0.0007854230183771246	0.9994816604469504	0.09705765337483692	0.05716519708013428	0.03431885689496994	0.07831219294374543	0.0007786054854932445	0.0007854230183771246	0.0034177208386998764	0.009417313129233662	0.00011855151998269824	0.00375639185079178	11.603480339050293	-2.145764938177308e-06	-1.93261065614284e-06	-1.7811561688420494e-06	-4.034043660386796e-07	-1.4068200146409384e-06	5.8173064207015357e-08	1.0417508856822418e-06	2.7758562986995067e-05	0.002547792574400124	0.13434652200417727	0.5268990684832845	0.9994786195456982	0.9975036840353694	-0.010048237966007687	0.0014161387004735712	0.0005356842774355235	0.0035831320840640857	0.3800814510988338	0.9994816748159272	0.9998109175690583	0.03414822742342949	0.015960903838276863	0.0007786054629832506	1e-06	244.07857513427734	43.075406551361084	45.44921875	0.9999990463256836	0.000998286297544837	0.0	0.9999990463256836	0.000998286297544837	0.0	1.0	0.0078125	0.0	1.0	0.0078125	0.0	1796721	1796721	1796721	1796721.0	1796721	0	2	2.0	2	0.2196492817604576	0.3407943927304613	1022.8911557645578	878.2562005128711	1796721	0.0	876.0	138.078125	53.0	0.0	0.6640625	16384.0	13898.8046875	774.0	0.6640625	16384.0	13898.8046875	774.0	5.46957540512085	0.00023567676544189453	0.00011838008504128084	0.00011990326311206445	0.00019913099822588265	0.0001382937771268189	0.0015528053045272827	-0.0012161582708358765	1.000138282775879	0.044454846531152725	1.0463937520980835	0.04459313675761223	1.0465410947799683	5.1091540536198744e-05	0.3884906236653723	0.08304037278366405	0.09179724380373955	0.0675080306828022	0.011773177939176094	0.005156802944839001	685.4396576015279	383.6107796738288	4.493991997092962	-1	-1.0	-1	0.010535663925111294	685.4396576015279	-1	166	16384	0.0	0.0	0.0	0.0	691.1430785600096	34.84350414853543	4.371721297502518e-05		6.403587758541107e-05	878.2562005128711	8.709263056516647e-05		149.20038162823766	2.2841344820335507	0	112	0.9986007809638977	0.17917919158935547	0.0007175832288339734	0.005260168574750423	1					
113	0.0007952756845315039	0.9994769230067173	0.09526361789658805	0.056089423631674774	0.032269278488983616	0.07555480292676209	0.0007944142925566666	0.0007952756845315039	0.0032659704652402734	0.009275622561570718	9.441269554015413e-05	0.004069647253651464	8.394306182861328	-2.264927388750948e-06	-1.9333003373818243e-06	-1.7850940925642118e-06	-4.192617884187695e-07	-1.4221885515317495e-06	6.030445267134237e-08	1.065973547836314e-06	2.741125257603229e-05	0.0024044047387969075	0.1433372145919042	0.528669209959351	0.9994736631339955	0.9975672776453963	-0.010120280232785321	0.0013803788278552174	0.0005406930410410887	0.0034734925530441802	0.3806142790295253	0.9994769363759834	0.9998103307786389	0.0322624109685421	0.016691746190190315	0.0007944143144413829	1e-06	231.97682189941406	43.075406551361084	45.44921875	0.9999990463256836	0.001578494906425476	0.0	0.9999990463256836	0.001578494906425476	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1736675	1736675	1736675	1736675.0	1736675	0	2	2.0	2	0.2193301480540555	0.34695138554231125	1019.7936920775254	851.4834978347644	1736675	0.0	520.0	135.2890625	58.0	0.0	0.609375	16384.0	13432.484375	774.0	0.609375	16384.0	13432.484375	774.0	2.2250685691833496	0.000179290771484375	0.00011798688501585275	0.00014219192962627858	0.0002665919018909335	0.00020894745830446482	0.0023986101150512695	-0.0012660026550292969	1.000209093093872	0.050629522651433945	1.0545045137405396	0.05083846673369408	1.054742693901062	5.128100708111792e-05	0.3885351475258852	0.08404961424794771	0.08905844297260046	0.08559462800621986	0.011268223774095532	0.0053758928552269936	662.970035944134	367.9819983541238	4.4945732252672315	-1	-1.0	-1	0.01270564366132021	662.970035944134	-1	101	16384	0.0	0.0	0.0	0.0	668.0310141798109	34.23643240798265	4.526786506175995e-05		0.0003224806860089302	851.4834978347644	5.880650132894516e-05		145.9668638240546	2.3125836681574583	1	113	0.9986037015914917	0.9453468918800354	0.0006831182981841266	0.005203348118811846	1					
114	0.0008355237679487411	0.9994741204593863	0.09974966633931867	0.05878098089514034	0.03590935127743121	0.08062811796220817	0.0008279331503331377	0.0008355237679487411	0.0038912066153378483	0.009127487310219553	0.00012297003460355022	0.004343182231878018	8.494372367858887	-2.2649578568234574e-06	-1.931073045722899e-06	-1.775230537808576e-06	-3.9632292045003024e-07	-1.398413430259942e-06	1.0641238893224373e-07	1.2396694241293256e-06	3.0217162485460642e-05	0.002759505974089344	0.13669396929409622	0.5273516226027694	0.9994708320924214	0.9975384612168584	-0.010289694635762967	0.0013917256058318475	0.0005460464735084056	0.0036659553723958588	0.38247561561209814	0.9994741353605475	0.9998057548488889	0.0356387160718441	0.01566275767982006	0.0008279331377707422	1e-06	231.89309692382812	43.075406551361084	45.44921875	0.9999990463256836	0.017611432820558548	0.0	0.9999990463256836	0.017611432820558548	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1781058	1781058	1781058	1781058.0	1781058	0	2	2.0	2	0.21930545036307492	0.3392102652596603	1036.6512379146668	859.0439748968929	1781058	0.0	673.0	121.109375	53.0	0.0	0.6171875	16384.0	13793.40625	862.0	0.6171875	16384.0	13793.40625	862.0	17.338308334350586	0.00031828880310058594	0.0001222563732881099	8.821189840091392e-05	0.00016009635874070227	9.614549344405532e-05	0.0016102492809295654	-0.0006574690341949463	1.000096082687378	0.04445987567305565	1.0464794635772705	0.04455602169036865	1.0465823411941528	5.786017072931148e-05	0.38177167624652086	0.08235265650633594	0.10305231995880604	0.03881661593914032	0.011113090840808582	0.005579144693911076	668.8569458210841	372.03932598332176	5.257684136740863	-1	-1.0	-1	0.011840463615953922	668.8569458210841	-1	82	16384	0.0	0.0	0.0	0.0	674.0392736271024	35.02298170235008	2.685096114873886e-05		6.537884473800659e-05	859.0439748968929	5.29605895280838e-05		146.6748576918617	2.4534089593216777	1	114	0.9985657930374146	0.27220019698143005	0.0007552988245151937	0.0053946091793477535	1					
115	0.0008191093837131885	0.999456411210176	0.09932835525441393	0.05837983517933672	0.036151141285130355	0.08045368634651755	0.000802396993151433	0.0008191093837131885	0.003900314480497145	0.010482392686736883	7.283868784094079e-05	0.003671085060776481	10.251935005187988	-2.145764938177308e-06	-1.9294174781887738e-06	-1.7796311117011008e-06	-4.0621789197190235e-07	-1.399163368226586e-06	5.563462224245086e-08	1.0571967980586888e-06	3.595136920190509e-05	0.0027893804988571415	0.13702462006482147	0.5263766406852508	0.9994535875097613	0.9975653708538162	-0.010068140932680847	0.001428299692022031	0.0005619602966574935	0.0036591631632350453	0.3822722084054323	0.9994564279217586	0.9998124804452201	0.03558027371764183	0.016256168484687805	0.0008023969712667167	1e-06	236.6366424560547	43.075406551361084	45.44921875	0.9999990463256836	0.006198507267981768	0.0	0.9999990463256836	0.006198507267981768	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	1704367	1704367	1704367	1704367.0	1704367	0	2	2.0	2	0.21887509018498158	0.3414045393926193	1018.5992040640623	836.6229784982279	1704367	0.0	340.0	126.71875	45.0	0.0	0.6171875	16384.0	13188.6484375	684.0	0.6171875	16384.0	13188.6484375	684.0	1.3534598350524902	0.00027298927307128906	0.00012545858044177294	0.00011755920422729105	0.00021754064073320478	0.00017936524818651378	0.0019348859786987305	-0.0005137622356414795	1.0001795291900635	0.05414719507098198	1.0576589107513428	0.05432655289769173	1.0578596591949463	4.650109062172907e-05	0.3887887393802284	0.08385465427123642	0.0792549243196845	0.04098308365792036	0.011069396969105583	0.005390483886003494	650.5151355480775	348.3233905239322	3.849293260835111	-1	-1.0	-1	0.010001921094954014	650.5151355480775	-1	251	16384	0.0	0.0	0.0	0.0	656.3325440185145	34.217465992085636	3.0186958611011505e-05		6.14142045378685e-05	836.6229784982279	5.427561700344086e-05		142.91910553630441	2.3112503699958324	1	115	0.9985817074775696	0.29323434829711914	0.000746001664083451	0.005363546311855316	1					
116	0.0007956768789881607	0.9994907715103843	0.099518727815964	0.058411758714778855	0.03344076780433004	0.07838038637895475	0.0007897875514117914	0.0007956768789881607	0.0034238122928813525	0.00839521402925708	0.00013533543445667172	0.0038452529336526907	7.867239475250244	-2.2649578568234574e-06	-1.9339569648350747e-06	-1.7849590376913098e-06	-3.877838089103782e-07	-1.4026287358733084e-06	6.103285602162858e-08	1.0058973616237795e-06	3.138695191079354e-05	0.002341704416275289	0.1316093033687635	0.5269529602744363	0.999488240480423	0.9975224370306188	-0.010522056218575347	0.0013149747995405711	0.0005263885520848403	0.0034285926122472367	0.38385214643044907	0.9994907980615443	0.9998282649300315	0.0332464724779129	0.016599399968981743	0.0007897875038906932	1e-06	234.87191772460938	43.075406551361084	45.44921875	0.9999990463256836	0.003130160504952073	0.0	0.9999990463256836	0.003130160504952073	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1767884	1767884	1767884	1767884.0	1767884	0	2	2.0	2	0.21975116506024955	0.34181501982459234	1032.329930059522	856.2591999527067	1767884	0.0	775.0	141.6796875	46.0	0.0	0.5859375	16384.0	13669.9140625	471.0	0.5859375	16384.0	13669.9140625	471.0	5.626117706298828	0.0002149343490600586	0.00011956550588365644	0.00013152588508091867	0.0002901016268879175	0.00023315461294259876	0.003989383578300476	-0.0021696388721466064	1.0002334117889404	0.05007779598236084	1.0537174940109253	0.050310954451560974	1.0539898872375488	3.880248205202723e-05	0.3837538154279323	0.08315373270849999	0.06859828718006611	0.07021795306354761	0.011781650420743972	0.005092845298349857	667.7325151572004	375.74859863390157	2.4800652032718062	-1	-1.0	-1	0.010598261840641499	667.7325151572004	-1	105	16384	0.0	0.0	0.0	0.0	671.4728547912091	34.62838116288185	2.8411857783794403e-05		6.315391510725021e-05	856.2591999527067	5.203858017921448e-05		147.0061535956338	2.3178931483998895	1	116	0.9985422492027283	0.18548987805843353	0.000726648373529315	0.005287358071655035	1					
117	0.0008598809075129279	0.999459113245425	0.0960528388619423	0.057716981191997946	0.03332266995440359	0.07820548771516136	0.0008404147617397939	0.0008598809075129279	0.004168254561448956	0.008755917310886813	0.00010166951672683511	0.0043929214323250795	10.618023872375488	-2.145764938177308e-06	-1.9354012356811636e-06	-1.7756001052080335e-06	-3.823480307242671e-07	-1.3928854415375416e-06	9.953226528187256e-08	1.1284672945808067e-06	3.5893785149670767e-05	0.0028376518541177653	0.14632115260414455	0.5244268401809361	0.999456190544626	0.9974657784337583	-0.010175232846370858	0.0013836524821311722	0.0005572904528969008	0.0034997555442437852	0.38081149225649624	0.9994591298310653	0.9998118343560592	0.03269026428461075	0.015413430519402027	0.0008404147811233997	1e-06	237.62656784057617	43.075406551361084	45.44921875	0.9999990463256836	0.002630431903526187	0.0	0.9999990463256836	0.002630431903526187	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1816221	1816221	1816221	1816221.0	1816221	0	2	2.0	2	0.21883290088800691	0.34094662328339226	1022.4591937570009	888.1630734456703	1816221	0.0	807.0	126.078125	47.0	0.0	0.640625	16384.0	14063.1484375	628.0	0.640625	16384.0	14063.1484375	628.0	4.599381446838379	0.0002752542495727539	0.00011544070730451494	9.416814282303676e-05	0.0001831403060350567	0.00013543362729251385	0.0025100111961364746	-0.0008034259080886841	1.0001355409622192	0.046819817274808884	1.0495996475219727	0.04695525020360947	1.049753189086914	3.839601310443013e-05	0.3865488484805825	0.08404429351026022	0.0697356453165412	0.05449861194938421	0.011643654121144209	0.005431529134511948	688.4902752218768	402.90879005964234	3.555900293402374	-1	-1.0	-1	0.011760278604924679	688.4902752218768	-1	148	14500	0.0	0.0	0.0	0.0	695.8200108194724	36.27521080803126	3.626011312007904e-05		6.011594086885452e-05	888.1630734456703	6.323680281639099e-05		152.64301080349833	2.5809106891974807	1	117	0.998120903968811	0.1791020929813385	0.0006920102168805897	0.005149943754076958	1					
118	0.0007113354871378744	0.9995227346726514	0.10004040110138578	0.05958199861604686	0.03469124090336605	0.08065976708307179	0.0007102482906020668	0.0007113354871378744	0.003285778808660342	0.007560727412339408	0.00010243903307336365	0.003623158515296415	6.864825248718262	-2.264882823510561e-06	-1.9287454844342968e-06	-1.7816488438373599e-06	-4.004062303004611e-07	-1.4041642255948534e-06	6.077521523756239e-08	1.006496980178347e-06	3.83968829574861e-05	0.0023585393496974878	0.12775930043292838	0.5299910793610669	0.9995198222475314	0.9975338758678611	-0.010549017328580995	0.0013242314010004112	0.0004903680296551218	0.003469400503031841	0.38272460611588366	0.999522751624431	0.9998121239723415	0.034625474363565445	0.015494720079004765	0.0007102482486516237	1e-06	243.12224197387695	43.075406551361084	45.44921875	0.9999990463256836	0.0029681390151381493	0.0	0.9999990463256836	0.0029681390151381493	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	1780688	1780688	1780688	1780688.0	1780688	0	2	2.0	2	0.22021441334316086	0.3446448947728599	1015.4298998164423	876.8148349393159	1780688	0.0	570.0	135.1171875	55.0	0.0	0.6875	16384.0	13776.5078125	421.0	0.6875	16384.0	13776.5078125	421.0	6.857587814331055	0.00024306774139404297	0.00012868638441432267	0.00013594851770903915	0.00029876589542254806	0.00021542863396462053	0.0045265257358551025	-0.0018343627452850342	1.0002156496047974	0.054104045033454895	1.0580977201461792	0.05431947857141495	1.0583499670028687	3.739008086763989e-05	0.3912481890064596	0.08354150891870644	0.06658006832003593	0.10450722090899944	0.013018044977798127	0.005378818139433861	683.7796487081796	369.5943099375654	2.1817048555240035	-1	-1.0	-1	0.011480981484055519	683.7796487081796	-1	122	16384	0.0	0.0	0.0	0.0	689.9243177566677	34.916359623894095	3.009941428899765e-05		6.185472011566162e-05	876.8148349393159	5.310308188199997e-05		148.76136243343353	2.3639989588409662	1	118	0.998511791229248	0.1535477638244629	0.0007722239242866635	0.005458750296384096	1					
119	0.000749007456268034	0.9995157658043554	0.09517336501029589	0.056390039165014935	0.03188444557205095	0.076105066212052	0.0007487695405643535	0.000749007456268034	0.004312277900095007	0.009968367117033854	0.00013203180665610583	0.0035675745675400506	10.24778938293457	-2.264974000354414e-06	-1.9362775840093847e-06	-1.7779958644665786e-06	-4.209557660341473e-07	-1.4157888528134825e-06	4.447956187927032e-08	9.891354155932553e-07	2.000337493404528e-05	0.001957078977037612	0.1254595345422878	0.5275062633267904	0.9995130148984618	0.997551250255714	-0.010089523794318912	0.001326956746999127	0.0004960513535356228	0.0033905446939801764	0.37833657608193866	0.9995157855041956	0.9998251679590193	0.03186224400997162	0.014648651704192162	0.0007487695547752082	1e-06	233.3353157043457	43.075406551361084	45.44921875	0.9999990463256836	0.003940686583518982	0.0	0.9999990463256836	0.003940686583518982	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1926874	1926874	1926874	1926874.0	1926874	0	2	2.0	2	0.22030134211315133	0.34282820131298924	991.780566372587	971.421534829773	1926874	0.0	370.0	121.359375	39.0	0.0	0.7734375	16384.0	14932.34375	740.0	0.7734375	16384.0	14932.34375	740.0	5.609833240509033	0.00021564960479736328	0.00011341799108777195	0.00012022635200992227	0.00015906503540463746	0.00011817443737527356	0.0008053481578826904	-0.0010001659393310547	1.0001182556152344	0.03865784406661987	1.0400774478912354	0.03877601772546768	1.0401991605758667	4.342065823693766e-05	0.4015242421567139	0.08403554691210521	0.08366613741964102	0.09986482746899128	0.015418557937664445	0.004880422726273537	764.1707892669365	446.88552254631213	4.216308759525418	-1	-1.0	-1	0.010604518465697765	764.1707892669365	-1	145	16384	0.0	0.0	0.0	0.0	767.4493450038135	38.205792075023055	2.872385084629059e-05		6.042513996362686e-05	971.421534829773	8.155591785907745e-05		161.9259104207158	2.902916801162064	1	119	0.9985856413841248	0.17911452054977417	0.0006845882162451744	0.0051278527826070786	1					
120	0.0007774124423048232	0.9994768237208461	0.0969365830491255	0.05856572991018897	0.03368509880493622	0.07931721170206328	0.0007774696416049665	0.0007774124423048232	0.003317289852913729	0.00842383407386175	0.00010110623037027287	0.004043050468500771	9.720182418823242	-2.145764938177308e-06	-1.925750432968237e-06	-1.7769803748337467e-06	-3.9730149094165023e-07	-1.3982677939549813e-06	2.1322235396722928e-08	9.214366048229397e-07	3.281416260104887e-05	0.0027749234995516833	0.13513888986277822	0.5255524666459711	0.9994737516652357	0.9975378545554908	-0.01033191178371576	0.0013840731856337672	0.0005378277899187713	0.0035305806773353937	0.38022525809906627	0.9994768387562519	0.9998119639920758	0.03364432603120804	0.0166319590061903	0.0007774695986881852	1e-06	239.33129119873047	43.075406551361084	45.44921875	0.9999990463256836	0.005967690143734217	0.0	0.9999990463256836	0.005967690143734217	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1806472	1806472	1806472	1806472.0	1806472	0	2	2.0	2	0.22011968996772652	0.34056528112566253	1015.4078650362129	889.530238145031	1806472	0.0	480.0	126.296875	41.0	0.0	0.671875	16384.0	13986.765625	346.0	0.671875	16384.0	13986.765625	346.0	2.1109485626220703	0.0002459287643432617	0.00012276016059331596	0.00012350697943475097	0.00019855522259604186	0.00016124750254675746	0.0029383301734924316	-0.0007392466068267822	1.0001612901687622	0.05159917101264	1.0554925203323364	0.051760416477918625	1.0556755065917969	3.857200407908069e-05	0.3909846956348434	0.08325002248679042	0.06967924535274506	0.13867926225066185	0.01597060589119792	0.005343285389244556	690.9670126577839	390.326720003206	1.7168026231229305	-1	-1.0	-1	0.01069663092494011	690.9670126577839	-1	76	16384	0.0	0.0	0.0	0.0	699.9822465032339	35.78759784530848	2.8030946850776672e-05		6.398186087608337e-05	889.530238145031	5.6313350796699524e-05		150.38883462175727	2.468894260004163	1	120	0.9985782504081726	0.258329838514328	0.0007299848948605359	0.005300147458910942	1					
